rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
2059013699,浮生辞微凉,"寂寞暴走    飞轮海
背对背拥抱   林俊杰
如果我变成回忆   tank
情书          梁静茹
于心有愧      陈奕迅
妥协          蔡依林
画沙          袁咏琳/周杰伦
锁住时间      she
说谎          林宥嘉
白白的        张韶涵
他夏了夏天    苏打绿
不爱请闪开    萧亚轩
双人舞        潘玮柏
王妃          萧敬腾
下个路口见    李宇春
偏爱          张芸京
此生不换      青鸟飞鱼
忘记时间      胡歌
我爱他        丁当
失落沙洲      徐佳莹
我知道        by2
错过          梁咏琪
清明雨上      许嵩
笔墨登场      胡彦斌
寂寞先生      曹格
想你的夜      关喆
没那么容易    黄小琥
红色高跟鞋    蔡健雅
彩虹          张惠妹
爱似水仙      金海心
我很好那么你呢 王心凌
心语           郭静
狮子座         曾轶可
我要的飞翔      许飞
关不上的窗      周传雄
空城            杨坤
何必在一起      张杰
暗恋            陶喆
心的距离        陈奕迅
第几个100天     林俊杰
荆棘里的花      F. I. R
没有如果        梁静茹
看的最远的地方  张韶涵
亲爱的          潘玮柏
A. I. N. Y       邓紫棋
鱼              陈绮贞
会长大的幸福     tank
越来越爱        飞轮海
有何不可         许嵩
兰花指           阿里郎
要抱抱           王蓉
娃娃脸           后弦
我的回忆不是我的  海鸣威/泳儿
心痛2009          欢子
哥只是个传说      陈旭
最炫民族风        凤凰传奇",119.0,3.0,1.0,positive,negative
2059148424,杂毛小兔,08年的还各种熟悉，09年的就各种懵逼了……恐怖的是那是10年前，我都那么久没听到大批的新歌了……,114.0,6.0,0.9376755483932646,positive,negative
2063053588,箐雨yaa,小时候还天天嫌弃老妈听老歌，现在轮到我了[灵魂出窍],88.0,1.0,0.9995197137985598,positive,negative
2062457013,打游戏不比谈恋爱香吗,tank的如果我变成回忆，现在他真的变成了回忆。这么好的歌手，竟然被逼到卖唱，真是心酸不公,86.0,7.0,0.9989683710450828,positive,negative
2083287544,双鱼巨蟹,讲道理最炫民族风真的不是那么容易唱的，可能只是太火让人有些条件反射,73.0,2.0,0.9596986841100308,positive,neutral
2097203427,芯如雨下,"华语天后级女歌手––张韶涵。
04–08年无疑是她巅峰的年份，女歌手中妥妥的前四(另三位:蔡依林梁静茹孙燕姿)，本来发展得顺风顺水，不管歌曲还是电视剧都拿了无数的奖项，粉丝也特别多，但是09年发生了那么大的家丑事件，导致她的形象一落千丈，《第5季》这张专辑在当年的销量不及上一张的零头。(《白白的》《看得最远的地方》是专辑中比较热门的歌曲，在0宣传的情况下能够火起来足以证明张韶涵粉丝群体的雄厚)！",87.0,2.0,0.9998994082621476,positive,neutral
2184069867,D丶大熊软糖,讲道理好吧。凤凰传奇的歌真的蛮好听的。不要觉得大妈拿来跳广场舞就觉得这歌没有牌面，其实真的很容易听上头[抠鼻][抠鼻][抠鼻][抠鼻],68.0,6.0,0.0517670426177334,negative,positive
2059334633,跑调a,许嵩就两首吗？？09年首专自定义的好多歌都超火，如果当时，城府，认错，多余的解释，星座书上,80.0,22.0,0.1967305191492611,negative,negative
2059082319,珂朵莉,没有 不是因为寂寞才想你  。。。,53.0,4.0,0.872304640300084,positive,negative
2086113244,菜狗子喝蛋汤,"我不懂为什么彩虹这首歌的时候满屏“？？？”
大清不是早亡了吗？我穿越了？",69.0,14.0,0.9757626376834756,positive,neutral
2092343515,内洛守夜人,初中时候，除了周杰伦林俊杰这些大家都听过的，身边最火的就是许嵩和tank，0809年左右，当时这两个人的所有歌，我们班的每个男生都会唱[喜极而泣]，不过到了高中热情迅速消退，可能是学习压力太大了，而且tank也销声匿迹了，现在想想实在感慨,11.0,0.0,0.9999198167828204,positive,negative
2059285734,长空望断肠,其实仙剑里的《答应不爱你》也可以收录的,45.0,3.0,0.1967124399928812,negative,negative
2058986488,一只小黄球,仙剑三杀！！,11.0,0.0,0.6540648417492048,neutral,negative
2058887141,光哥不带撇,09年的歌我就好多都没听过了。毕竟大二，忙的没咋听歌，唉~,51.0,0.0,0.9848782223034696,positive,negative
2330986716,四步踏天王首阳,标   准   结   局[doge]，不过你要是让我非要在凤凰传奇和现在的小鲜肉歌曲里选一个听到话，我还是选凤凰传奇[妙啊],42.0,10.0,0.9994206060683762,positive,negative
2155828701,吃红薯不加糖哦,最炫民族风在中国的传唱度怕是仅次于国歌和茉莉花,10.0,0.0,0.8250081167808772,positive,negative
2103623160,打炉石要有大局观,大家好我是VAE 这是我即将发表的首张独创专辑 自定义 里面的一首推荐曲目 词曲编曲都是我自己 希望这首歌曲能在这个寒冷的冬天带给大家一种温暖的感觉[惊喜],34.0,5.0,0.999929487586331,positive,negative
2062277382,空白拍,我想说一下tank，真的是每张专辑都高质量，基本上所有歌都值得一听，要不是他后来不出歌了，我偶像就不是老林了,10.0,0.0,0.5634075038513049,neutral,negative
2060349210,Mashin,听到仙剑我居然哭了tmd…那一年仙剑和神话，胡歌火的不得了…,10.0,1.0,0.4843018511433663,neutral,negative
2059966687,gcldy,09年不能少了大同翻唱的《Nothing's Gonna Change My Love For You》和《红豆》啊,10.0,2.0,0.2158312061153355,negative,negative
2059832831,你怎么不上天呢,09年后，进入网络时代，各种音乐质量没有的口水歌大量出现，导致整体环境下降。,47.0,10.0,0.994569062608984,positive,negative
2062501705,水云_身,说不支持不反对txl的就是在彩虹MV的时候打问号的那些人吧,34.0,2.0,0.204344657190057,negative,negative
2058963369,这个时代最帅的人,有点跑肚拉稀的赶脚了,12.0,0.0,0.402626585552743,neutral,negative
2058967742,哔哩哗啦菌,"1、寂寞暴走
2、背对背拥抱
3、如果我变成回忆
4、情歌
5、于心有愧
6、妥协
7、画沙
8、锁住时间
9、说谎
10、白白的
11、他夏了夏天
12、不爱请闪开
13、双人舞
14、王妃
15、下个路口见
16、偏爱
17、此生不换
18、忘记时间
19、我爱他
20、失落沙洲
21、我知道
22、错过
23、清明雨上
24、笔墨登场
25、寂寞先生
26、想你的夜
27、没那么简单
28、红色高跟鞋
29、彩虹
30、爱似水仙
31、我很好那么你呢
32、心墙
33、狮子座
34、我要的飞翔
35、关不上的窗
36、空城
37、何必在一起
38、暗恋
39、心的距离
40、第几个100天
41、荆棘里的花
42、没有如果
43、看得最远的地方
44、亲爱的
45、A. I. N. Y
46、鱼
47、会长大的幸福
48、越来越爱
49、有何不可
50、兰花指
51、要抱抱
52、娃娃脸
53、我的回忆不是我的
54、心痛2009
55、哥只是一个传说
56、最炫民族风",26.0,0.0,0.999995977707213,positive,neutral
2238990187,VictoryLove,其实说现在的歌曲很拉胯，只要是大家的生活环境变了很多，网红歌曲层出不穷，质量也参差不齐大多都是当下听着朗朗上口，但是根本禁不起推敲。再加上某音背景音乐的滥用(让人听吐了都)，造成了现在的局面(个人观点吧。),9.0,0.0,0.9999769078244122,positive,negative
2152501276,八神太丨,现在媒体网络发达了，宣传歌的方式也很简单，导致现在口水歌越来越多而且也火得莫名其妙，作词一般又没背景故事，就靠着旋律和流量捧火了甚至还有拼接联想的，比如音乐鬼裁李袁杰，靠公司华丽包装出道的也不少，以前那个年代网络媒体不发达，想红就必须作词作曲优秀也有一定故事背景才能上得了台卖给听众，以前想听首歌不像现在这么容易，很多人都是买专辑的，还有mp3，所以歌手宣传自己的作品空间比较狭小，想成名的路子窄，以前成名的更能证明他和她的能力是多么出众，无论是选秀还是靠自身努力进入公司的，亦是如此。,26.0,0.0,0.9999998890650093,positive,negative
2060404773,三十六小时123,仙剑三还有一首答应不爱你也不错的，仙三应该算4首,9.0,1.0,0.9413606761082172,positive,negative
2059643252,爱说话的尤不言,音乐纯粹，爱v绝对！,24.0,2.0,0.5706010964691196,neutral,negative
2059062545,today和tomorrow,"1寂寞暴走  飞轮海
2背对背拥抱  林俊杰
3如果我变成回忆  Tank
4情歌  梁静茹
5于心有愧  陈奕迅
6妥协  蔡依林
7画沙  袁咏琳/周杰伦
8锁住时间  S.H.E
9说谎  林宥嘉
10白白的  张韶涵
11他夏了夏天  苏打绿
12不爱请闪开  萧亚轩
13双人舞  潘玮柏
14王妃  萧敬腾
15下个路口见  李宇春
16偏爱  张芸京
17此生不换  青鸟飞鱼
18忘记时间  胡歌
19我爱他  丁当
20失落沙洲  徐佳莹
21我知道  By2
22错过  梁咏琪
23清明雨上  许嵩
24笔墨登场  胡彦斌
25寂寞先生  曹格
26想你的夜  关喆
27没那么简单  黄小琥
28红色高跟鞋  蔡健雅 
29彩虹  张惠妹
30爱似水仙  金海心
31我很好那么你呢  王心凌
32心墙  郭静
33狮子座  曾轶可
34我要的飞翔  许飞
35关不上的窗  周传雄
36空城  杨坤
37何必在一起  张杰
38暗恋  陶喆
39心的距离  陈奕迅
40第几个100天  林俊杰
41荆棘里的花  F.I.R
42没有如果  梁静茹
43看得最远的地方  张韶涵
44亲爱的  潘玮柏
45A.I.N.Y  邓紫棋
46鱼  陈绮贞
47会长大的幸福  Tank
48越来越爱  飞轮海
49有何不可  许嵩
50兰花指  阿里郎
51要抱抱  王蓉
52娃娃脸  后弦
53我的回忆不是我的  海鸣威/泳儿
54心痛2009  欢子
55哥只是个传说  陈旭
56最炫民族风  凤凰传奇",9.0,0.0,1.0,positive,negative
2058919077,最菜悠悠,仙剑！,28.0,0.0,0.8400447434221159,positive,negative
2136812732,俺陈拾,嵩鼠不要在别人的歌还没放完就刷前方高能好吗。很不尊重别人。我也是嵩鼠。安安静静听嵩哥的歌不好吗。,11.0,0.0,0.9742600633253587,positive,negative
2062206864,今天还是活着的人呐,很多歌没听过不是说明歌不火，而是说明我们的生活进入了一个不爱听新歌的状态。。。09年我还是基本都听过的，11年上了大学好像就开始慢慢落伍了。,20.0,0.0,0.9997663421508228,positive,negative
4216210952,_一只阿伦,"09年确实是个分界点 随着10年的iPhone4发布全世界都进入互联网时代 
买唱片的人越来越少 艺术没资金就没有新作品 能继续坚持下来的越来越少 连周董这种超级大腕到了10年之后出专辑频率也明显降低更多都是在发单曲 更多人想赚快钱而不是实打实的用心做一张专辑 
越来越多人听网络口水歌 看选秀看流量明星 不仅是华语乐坛 现在上billboard看看也是一堆口水歌",8.0,0.0,0.9989622484540328,positive,neutral
2482598039,最爱恐怖电影,这年以后、华语乐坛彻彻底底翻车了,8.0,0.0,0.1445625367874783,negative,negative
2138467832,哼-你干嘛吖,许嵩的公司是真的穷。。。,8.0,1.0,0.6218603061978221,neutral,negative
2103970221,搜个二XP,哥只是个传说当时火的不要不要的，天天MP3听这首歌,18.0,4.0,0.9885487404465796,positive,neutral
2092829593,メ曾经憧憬过ベ,哥只是个传说一出来，我就知道乐坛开始魔化了，群魔乱舞，一塌糊涂,8.0,3.0,0.3925884085090924,neutral,neutral
2064781863,菠菜是荤的,"1.寂寞暴走——飞轮海    2.背对背拥抱——林俊杰
3.如果我变成回忆——Tank 4.情歌——梁静茹
5.于心有愧——陈奕迅       6.妥协——蔡依林
7.画沙——袁咏琳，周杰伦8.锁住时间——SHE
9.说谎——林宥嘉             10.白白的——张韶涵
11他夏了夏天——苏打绿12.不爱我请闪开——萧亚轩
13.双人舞——潘玮柏       14.王妃——萧敬腾
15.下个路口见——李宇春16.偏爱——张芸京
17.此生不换——青鸟飞鱼18.忘记时间——胡歌
19.我爱他——丁当           20.失落沙洲——徐佳莹
21.我知道——By2             22.错过——梁咏琪
23.清明雨上——许嵩       24.笔墨登场——胡彦斌
25.寂寞先生——曹格       26.想你的夜——关喆
27.没那么简单——黄小琥28.红色高跟鞋——蔡健雅
29.彩虹——张惠妹           30.爱似水仙——金海心
31.我很好那么你呢——王心凌32.心墙——郭静
33.狮子座——曾轶可       34.我要的飞翔——许飞
35.关不上的窗——周传雄36.空城——杨坤
37.何必在一起——张杰    38.暗恋——陶喆
39.心的距离——陈奕迅    40.第几个100天——林俊杰
41.荆棘里的花——FIR       42.没有如果——梁静茹
43.看的最远的地方——张韶涵44.亲爱的——潘玮柏
45.AINY——邓紫棋           46.鱼——陈绮贞
47.会长大的幸福——Tank48.越来越爱——飞轮海
49.有何不可——许嵩    50.兰花指——阿里郎
51.要抱抱——王蓉        52.娃娃脸——后弦
53.我的回忆不是我的——海鸣威，泳儿
54.心痛2009——欢子   55.哥只是个传说——陈旭
56.最炫民族风——凤凰传奇",19.0,0.0,1.0,positive,neutral
2062495854,三年二班王同学W,09年杰伦没发专辑，许嵩一张自定义开启了QQ音乐三巨头时代,19.0,1.0,0.7242303861917136,positive,negative
2059980205,神鹿七雅,09的歌已经一大批没有听过得了[呆],8.0,0.0,0.8529633913003581,positive,negative
2059756396,取次花丛_懒回顾,09年，仙剑三，许嵩首张专辑，邓紫棋出道，然后心痛2009,18.0,0.0,0.9963509117197576,positive,negative
2103009398,最可爱的葱,"感激那些认真叫我名字的人—李宇春。

不爱也请有最基本的尊重",20.0,0.0,0.973389527553348,positive,negative
2063386667,月胧间,那个会唱歌的厨子来了!,10.0,3.0,0.5848879164811027,neutral,neutral
3621019207,诚不可琪,"现在：
画画的贝贝，画画的贝贝，
小了白了兔，白了又了白，
你说嘴巴嘟嘟，嘟嘟嘟嘟嘟
我们一起学猫叫，一起喵喵喵喵喵
惊雷这通天~~~~~
[吐][吐][吐][吐][吐]",16.0,1.0,0.9991937045747024,positive,neutral
3300565721,steel君,我觉得最重要的不仅是国内的歌手跟不上，而是情歌市场逐渐饱和，太多的诉讼爱情的歌曲，已经渐渐让人感到腻味，同时，09年韩流正式起飞涌向国外，这个时期的韩娱圈比国内的竞争还要恐怖，而自然诞生的歌曲就更加洗脑。无论是少女时代，还是sj，都瞬间让国内接收到了韩流偶像的力量。这个情况持续到12年EXO的横空出世，国内正式就进入了一个以小鲜肉为主的时代了。。。,13.0,1.0,0.9999999999991278,positive,negative
2126784309,2月29er,看到哥只是一个传说突然笑了，然后有爱有点难过……已经10年了，我当年才初中,7.0,0.0,0.9725777933316884,positive,negative
2091474529,自愿做打工仔,孙燕姿，梁静茹，萧亚轩，蔡依林，真的是完全都是个人色彩，一直都是啊。,,,0.8136499438103514,positive,negative
现在专辑越来越少了[捂脸],7,1,,,0.3268983268983266,neutral,negative
2059340851,我需要保持清醒,09的比060708都陌生,16.0,0.0,0.7901063639623426,positive,negative
2059051352,气死哈利波特,居然没有犯错 和爱情买卖 哈哈,7.0,0.0,0.6410347392614196,neutral,negative
2059370402,单车溜坎,确实无法跟前面的相比了,15.0,0.0,0.3530202568755047,neutral,negative
2154569820,金利刀三石,这09的歌不是进入最后的疯狂，而是真的“拉稀”了。恕我直言，视频里面好听的歌不超过20首，而且很多知名度非常低，可能这就是听了没感觉的原因吧。不过有几首还是很好听的，王妃，心痛2009，如果我变成回忆，会长大的幸福，仙剑的三首主题曲，许嵩的两首歌，心墙，空城，关不上的窗，兰花指，没有如果，何必在一起，想你的夜，娃娃脸，没那么简单，红色高跟鞋，下个路口见，偏爱。这是我觉得好听的歌，一共21首，打脸了。[呆]。当然萝卜青菜各有所爱，不过真心希望现在的歌都能像以前一样，而不是什么基尼太美，连最基本的断字都没有,9.0,1.0,0.9999687253619534,positive,negative
2123103188,欲将心事付遥遥,仙剑，胡歌，许嵩,9.0,0.0,0.7472248834255958,positive,negative
2403388748,葉惠美丶,我还是觉得凤凰传奇的歌都很好听,6.0,1.0,0.9789822440452968,positive,negative
2173468236,Lynzee_,09年的华语乐坛确实开始不行了 但更多的是歌手开始转换风格 而听众的鉴赏力却原地踏步 弹幕里全是“？”的《彩虹》的那张专辑当年金曲奖大满贯拿了六个奖项,6.0,0.0,0.991885192385104,positive,neutral
2151178979,许愿池边柳,众所周知，唐人是个音乐公司[蛆音娘_滑稽],6.0,0.0,0.8574881289176116,positive,negative
2116399671,熊猫x视频,有tank就不算枯了。。太好听,6.0,0.0,0.2886269716626547,negative,negative
2113664416,人生GAMER,中间这时间都发生了什么，是乐坛变了还是我们变了,6.0,1.0,0.7281717120934708,positive,negative
2070978319,Janetfairy-,仙剑奇侠传的一年～,6.0,0.0,0.7669204709627135,positive,negative
2063900815,我爱马列毛,我觉得2009年很多歌比较口水，水平比2006差很多，那一年非常经典的歌不算多,6.0,0.0,0.4750826882658853,neutral,negative
2154408272,南岚澜,大家好'我'是'vae，这首歌曲'是我的独创专辑'<自定义>'里面的一首'推荐曲，词曲'部曲'都是我自己，希望这首歌曲，能在这个寒冷的冬天，带给'大家'一种'温暖的感觉,8.0,0.0,1.1150142920079986e-08,negative,negative
2099142204,为了牛奶糖,彩虹那发？的都是些什么妖魔鬼怪啊，有病？,8.0,2.0,0.9993159693363184,positive,negative
2169527425,第二杯半价很甜,不是干嘛对张杰意见那么大，人歌手靠嗓子吃饭，老刷人家土和丑，现在靠脸的歌手也不少，怎么不见你们喜欢,5.0,0.0,0.2372533308062016,negative,negative
2111704893,空無題,为什么要?啊，能在那个年代唱这种歌，我觉得很棒啊,5.0,0.0,0.9919269926372086,positive,negative
2059561625,The490,说谎，偏爱，看的最远的地方，没那么简单，下个路口见，王妃，心墙，狮子座，空城，最炫民族风，心痛2009这些都可以，隐藏彩蛋是邓紫棋的anny,5.0,1.0,0.9999922871218616,positive,negative
2122787313,塞尔日甘斯布,游戏跟直播拉走了粉丝群体。[吃瓜]有些人非要拿娱乐种类贫乏时代的粉丝拿来跟现在比。意义何在？,6.0,0.0,0.9967406171107692,positive,negative
2108996372,我磕的CP都SZD_,弹幕也是没谁了 你喜欢就是王炸，你不喜欢就是呕,6.0,0.0,0.9426073765178592,positive,negative
4722353854,甘木寿,标签里的“许嵩”打错了。。。,4.0,1.0,0.4831174195640457,neutral,negative
4210647127,直肠子没办法,华语音乐被大陆选秀毁了 说直接点就是湖南卫视就是 音乐 影视的毒瘤,4.0,0.0,0.0637017335768607,negative,negative
2995324346,草莓棉花糖-1v0,"1 七里香
2 晴天
3 夜曲
4 一路向北
5 搁浅
6 枫
7 世界末日
8 以父之名
9 珊瑚海
10 断了的弦
11 不能说的秘密
12 退后
13 我不配
14 星晴
15 彩虹
16 蒲公英的约定
有也喜欢这16首歌的jay米吗？你们喜欢的是哪些呢？",4.0,2.0,0.3988080790321897,neutral,negative
2916626299,柏桥枫,仙剑三直接三杀？暗示3？一剑三连？,4.0,0.0,0.877122173233875,positive,negative
2644337818,Oo潇湘夜雨oO,感觉  08  09 年是 华语乐坛的分水岭， 之后就越来越差了,4.0,0.0,0.1701018010321769,negative,negative
2105557882,茶茶茶女王,仙剑三还有一首答应不爱你，算最好听的一首呀，和偏爱不分上下的喜欢，当年剧都没看就在那听歌了，还有丁当这盘好几首好听的，我循环了好几年的你为什么说谎……,4.0,0.0,0.8126377243180108,positive,negative
2059457278,小姐姐吃果盘,"09年的好多没听过,不像04-08那几年基本每首都听过",4.0,0.0,0.3356691780121729,neutral,negative
2084791041,琉璃旭笙,B站孕妇这么多吗？都孕吐了还看手机？家人都死哪里了照顾不了你吗？[吃瓜],9.0,0.0,0.9764675127385624,positive,negative
5820550107,在南中,后弦有歌绝对够资格上这个视频同其它歌手相比。,3.0,0.0,0.9595337108685054,positive,neutral
5007709273,椒桂捏,"喜欢听的＝好歌
不喜欢的＝辣鸡，有些人够自私的，爷爷奶奶那辈大都喜欢听民歌，父母辈分喜欢那种情歌，人与人之间的审美有差异",3.0,0.0,0.9999650154666248,positive,negative
5000902321,不爱赢的老吉仔,选秀出来后音乐被权力和资本看上了。一波配合操作后至少十几年被垄断得彻彻底底了,3.0,0.0,0.9995277172186098,positive,negative
4797524552,别点开贫道主页,有些事情真的很邪门，你不得不信，因为我相信刷到这个视频的你左脚正放在右脚上。[doge],3.0,0.0,0.1779112857792927,negative,negative
4726550549,一抹红装,08年之前挑几首没听过的。09年以后挑几首听过的[撇嘴]，虽然06年开始就接触电脑听外国歌，没想到09年开始不懂国内的音乐了,3.0,0.0,0.9967980071447864,positive,negative
2482709860,泽野螂螳,不能算拉稀，只能算是拉稀的前奏，肚子痛,3.0,0.0,0.1138104748616349,negative,negative
2345761213,丶三良,那个时候真好，一个酷狗，全都有！,3.0,0.0,0.8584223843247993,positive,negative
2288488696,鹤堂主,我为了找后弦，从05听到了09，终于找到了，我还以为05应该会有西厢呢[喜欢][喜欢][喜欢],3.0,0.0,0.9908148843880998,positive,negative
2132251596,acehinnnqru,弹幕的人未免过于狭隘，不说什么敏感问题，最基本的尊重都不懂，你看什么视频，你做什么人呢？,3.0,0.0,0.9698495836318684,positive,negative
2106123218,客官来玩呀-,红色高跟鞋我是真的喜欢，只是没想到原来不是原创  可惜了  不是抄袭该多好啊[无语],3.0,0.0,0.3608768805332557,neutral,negative
2067448867,张鱼小丸子emm,为仙剑点赞,3.0,0.0,0.9005862581317262,positive,negative
2060015512,传奇星闪,郭冬临还有头发的时候,3.0,0.0,0.601993964427815,neutral,negative
2132056226,hahaha木木,周传雄的歌好听的,4.0,0.0,0.4837937180499015,neutral,negative
4962010728,打泥泥的粉丝,感觉up把汪峰给忘了吧！09年《信仰在空中飘扬》专辑中的《春天里》《光明》《当我想你的时候》《你是我心爱的姑娘》《再见青春》一首都没有逗我呢,2.0,0.0,0.9999999974599512,positive,negative
4862465013,账号已注销,有些人是不是有什么大病，大部分都是好歌，就硬说凑数？,2.0,1.0,0.2836126035044614,negative,negative
4742928682,氯雷他定片,现在依然有好歌，曲风也多了，现在听歌的渠道变多了，传唱度也不如以前了,2.0,0.0,0.8614163355881322,positive,neutral
3804627396,大白兔奶猫喵喵喵,前面几个是我的童年。。这里开始是我的青春了。。看到了许嵩。。害,2.0,0.0,0.9941411303578308,positive,positive
3732241815,护棋手,表白紫棋,2.0,0.0,0.085630457440238,negative,neutral
3546103407,弥之鸣,仙剑！！！,2.0,0.0,0.5514773652517545,neutral,negative
3469344721,寻风Hett,音乐纯粹爱v绝对,2.0,0.0,0.5706010964691196,neutral,negative
3459785354,步步高打火机啊,后玄，刚开始不是很红的时候我在吃螺狮粉的时候遇到过他。,2.0,0.0,0.5700282176407117,neutral,negative
2720518427,某魔法学院的吊车尾,我看评论区说彩虹，我以为是周杰伦的彩虹[呆],2.0,0.0,0.5317705906201516,neutral,negative
2709604670,LALABA_小彩虹,这一年苏打绿开始了韦瓦第计划，一年之内发行了春夏两张高质量专辑；徐佳莹首张创作专辑就爆红两首歌，以超级新人姿态6提金曲奖并拿下最佳新人。在我心里2009这一年还是很棒的,2.0,1.0,0.9998278778577954,positive,negative
2381344746,野原小包仔,把有许嵩的都看了，从12岁到22岁，他是我的整个青春。[爱心],2.0,0.0,0.9991402789298616,positive,negative
2328194894,落痕霜染,没有别的意思哈，就是仙剑三点有几首歌没有放出来有点遗憾，偏爱啊，答应不爱你啊之类的，但是阿婆主的视频是真的nice，从前是神仙打架，现在好多都是垃圾分类（不是说没有好的，只是大不如前 了），给阿婆主比心                       ⁽˙³˙⁾◟(๑•́ ₃ •̀๑)◞⁽˙³˙⁾,2.0,1.0,0.9420341234472788,positive,negative
2216627165,北极老冰棍,质量肉眼可见的下降，虽然还有好歌的颓势止不住了,2.0,0.0,0.1853274787431624,negative,negative
2193543636,好像该减肥了,其实凤凰传奇的歌质量还是可以的,2.0,1.0,0.982113635877156,positive,negative
2175105741,略成狗,08年之前的歌单有8成以上都有印象，到了09可能只有6成还要低一点了。那时正在上初中，正是网瘾少年的时期,2.0,1.0,0.6030228983423581,neutral,negative
