rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
2111701299,旭龙大大,我正在按照列表制成黑胶    但是五月天的《温柔》找不到,8,0,0.1573049747707696,negative,positive
2098765439,愛麗絲瑪格特羅依德,没有单身情歌[笑哭],3,0,0.5755254094913558,neutral,positive
2085044248,wkeurhdi,弹幕有病吧  从93年开始看  每一集都有人刷什么汉化组汉化大师   就你知道似的   人家买了版权还在那bb个不停  都是经典  现在又来踩什么,13,1,0.6136031162104868,neutral,neutral
2083318102,川栄丶李奈,"原来我喜欢孙燕姿已经19年了,小时候省吃俭用买磁带买海报.直到现在也依旧喜欢她......",11,0,0.9189834824286794,positive,positive
2080370413,虎淼南医,封面好评 我姿,13,0,0.6450846871765464,neutral,positive
2056885746,二五仔豪爷,都是差不多20年前的歌了  真是想都不敢想  如果放到现在的歌坛……什么概念,3,0,0.6652945640641984,neutral,positive
2050218171,驚扰此夢,弹幕里都在评论rp，其实也无可厚非，但有些歌就跟能触及到内心柔软一样，让人想起当年听这歌的时光，就不忍心去说，比如羽泉，我小时候真的超级超级喜欢羽泉，也不知道人家女孩子喜欢苏打绿五月天，咋我就喜欢羽泉，反正我就是喜欢他们歌那种感觉，在我心里还是想把羽泉定格在当年那么好的那个时候,6,1,0.9999999814875996,positive,positive
2047292101,烛渊胤芜,2000年的质量，怎么说呢，你拿着一把王炸，还告诉我你没作弊，随便出一张我都管不上[打call][滑稽][doge],8,0,0.1614815768207004,negative,positive
2042933135,刘梓昳,怎么没有朴树[大哭]那时的朴树多火呀,3,1,0.951653760644145,positive,positive
1991560158,吹向天堂的风,从周杰伦出道后，华语乐坛就开始退步，大佬们都不玩了,3,28,0.3305272466957142,neutral,positive
1985008263,了不起的词词,金海心一定要翻红啊,6,0,0.9401601082950576,positive,positive
1984964004,eeww4411,"虽然不是周杰伦的歌迷，也要说，看看周董出道的时候环境多""恶劣“。",12,8,0.1114997806278231,negative,positive
1984921352,岂不美哉哈哈6,瞬间回到20年前，当年初中的我,3,0,0.9715332934849096,positive,negative
1983971093,嫂子是我开门,任贤齐是真的牛，,7,0,0.5935252915760032,neutral,positive
1983601596,依稀若梦desperado丶,我01年出生，这些歌都在我歌单里[笑哭]，难道我真的是上世纪穿越过来的吗,11,1,0.9990195949238756,positive,positive
1982493485,我们明天在相见,2000年我11岁，刚开始听音乐，家里的磁带买了好多，现在都还保存得好好的，过年的时候拿出来听听，满满的回忆。我的童年啊,10,3,0.9999612130598085,positive,positive
1982430436,霜落x,2002年之前，那是华山论剑。各路豪强锋芒毕露,7,0,0.9788033560640867,positive,neutral
1982291435,我是野浓,打架还没打完[大哭],11,0,0.7893266008973315,positive,positive
2160745413,461度,霆锋自从跟着龙叔拍电影以后就只爱拼命不爱唱歌了,7,3,0.9991785892068984,positive,positive
4716388736,ufc砖家,貌似2000年那会儿，特流行舞曲风格的,4,0,0.7722682320254288,positive,positive
2486908998,lO后带找人,弹幕里刷“舔狗神曲”的那些人才是真正的舔狗[生气][生气][生气],2,0,0.1677829985770742,negative,positive
2275797349,包子莉雅女王,"时空穿梭一样，特别是看见陈明的我要找到你和周杰伦的歌在一起，我一直以为陈明是80-90年代的歌手。
现在想想零几年时，我十几岁不爱听的“老歌”也不过是90年代的歌曲，不到十年就觉得是老歌了。而2000年的歌曲到今天已经20年，我却觉得仿佛是在昨天。",5,0,0.9999872038533768,positive,negative
2240295564,5我是租赁技术人员,现在的歌都是抖音里那些洗脑歌曲，不会超过两三年就会被人忘记。,2,0,0.6508235310272229,neutral,neutral
2238731961,浮云脑洞没那么大,Up 头条新闻微博用了你的视频！！！,4,0,0.5700906611471616,neutral,neutral
2224925868,韩月铭,up视频被盗了啊，，，，，,2,0,0.0355335548565857,negative,positive
2127569197,清风流云影,居然没有《窗外》[2233娘_喝水],3,0,0.1643062198379702,negative,positive
2082085333,义成岁月,[吃瓜]2000年？老板我要点歌，小妹该转台了，我的酒，我还要喝，吨吨吨！！！！,4,1,0.2428264635592028,negative,positive
2047476027,亢亢龙,乱轰乱炸，各路大神,2,0,0.1553159289728225,negative,positive
1984953738,千月星痕986,莫名勾起了学生时的回忆，泪目,2,0,0.9938995755951162,positive,positive
1984745633,也不是猪只打呼_,害！见封滚😎,2,0,0.0296935338760931,negative,positive
1983603922,小醒九,全都听过真的是（￣▽￣）,2,0,0.6718401484938585,neutral,positive
1982300187,绘色千佳,辣个男人来了,5,0,0.6424294280449689,neutral,positive
2047720010,我放弃她只因领悟哲学,最近十年口水歌、网络流行歌满地都是。经典歌曲太少,3,0,0.9547061277329718,positive,neutral
4671231119,Manson丶GG,怎么说呢，我出生于1992年，今年奔30了，那时候我住在乡下，看的电视还是黑白电视机，听到的第一首所谓的流行歌曲就是任贤齐的伤心太平洋，后来小学跳过，乡下毕竟资源什么都不方便，直到小学六年级上到初中，去了镇上上了初中之后，才知道饶舌歌手潘帅，流行歌手jay，后来又有了一大批选秀节目，超级女声哦，我还买过代言的背背佳，估计现在的小屁孩么都没听过，莱卡我型我秀啊，就是薛之谦，戚薇袁成杰的组合，bobo组合，后来有了个好像一个大锅子一样的卫星天线，知道了我爱黑涩会。模范棒棒堂，现在看那些人的发型真的是像雷劈了似的一根根竖起来，就是长头发，我们学生还模仿留长头发，偷偷带夹板去学校拉直，总是被教导处的来一把抓着头发说明天晚上去剪了的话，不过那个年代真的是神仙打架，后来高中，开始网络歌手的初代，小贱，星弟，本兮，崔子格，乔洋，单小源什么的，各种什么冲吧宅男的无聊电视，现在回过去看看，太特么非主流了，但，那是我们那个年代的青春。,1,0,0.9999999999999882,positive,neutral
3853757159,bili_22949799582,从2005年看到2000年，泪目，我的青春呀，一去不复返了。,1,0,0.9978083682772738,positive,positive
3669377919,暧昧丶潴潴,诸神之战的千禧年。。。随便一首都可以吊打现在。。。,3,0,0.2251134988573321,negative,positive
3282022948,Jesse_ting,应该还有位大神，杜德伟。跟着我一辈，子差不多那个时间的,1,0,0.9112682245392976,positive,neutral
2948221417,sonduciel,表白王菲,1,0,0.912165790918349,positive,neutral
2487336575,石头的日记本,那个男人崛起的太快了，都没有给准备的时间。就诸神黄昏，一世为尊。,3,0,0.9759347531033516,positive,positive
2454665070,东京李梅大烧烤,我发现有些被韩国翻唱的歌曲竟然有人刷汉化？都不带脑子的么？,1,1,0.0273233726998597,negative,neutral
2361573143,hholyshlt,2000前后十年 那段时光  真是群星璀璨  歌坛 篮坛,1,0,0.9939143426475872,positive,neutral
2275517588,Bluebird123,现在一年没几首好听的，是怎么了,1,0,0.3035041113484913,neutral,positive
2225147383,山羊荣荣,up视频被盗了啊，，，，，头条新闻微博,1,0,0.175239278954507,negative,positive
2220071524,迷之麥片,2020年的二十年前的报道啊,1,0,0.6544762185199994,neutral,positive
2199734499,dy47,那时候，我最喜欢elva，我前前前女朋友最爱孙燕姿。。可以elva最红的时候公司出问题被雪藏了，孙燕姿休息了。。唉。,1,0,0.6068659518395103,neutral,positive
2165474919,七封未寄出的情書,周杰伦，孙燕姿，萧亚轩，蔡依林几乎同时出道，当时最喜欢的就是萧亚轩和孙燕姿，可惜了萧亚轩，孙燕姿的歌，现在听都能听哭,1,2,0.8101435644133751,positive,neutral
2132158118,Black_berry_,开始表白周董和孙燕姿啊啊啊啊啊啊啊,1,0,0.8373817219851563,positive,positive
2096488555,居先森好敦敏,up主网易云有同步歌单么？,3,0,0.9094778411313648,positive,positive
2075752440,CYIZYY,没有你爱我像谁。。。。。,1,0,0.6162685512016194,neutral,positive
2062144830,注视游魂背影,up真的好喜欢笑忘书啊，国语粤语各放一遍/,1,0,0.9666983242750926,positive,positive
1984959396,eeww4411,突然发现一个严重的问题，我记住的为什么都是女歌手...,3,0,0.5522892223954012,neutral,positive
1983931296,imdanse,几乎都会唱…,1,0,0.8604739479361092,positive,positive
1982981817,楚王の小狸猫,哇噻！每首歌都听过，每首都好听,1,0,0.4852318880974674,neutral,positive
1982746059,东方之子999,都是自己熟悉的声音,1,0,0.6188285624197969,neutral,neutral
1982635786,without39,"今期好长
还是挡字幕
歌曲可以稍微长几S?[捂脸]",1,0,0.2055902103171398,negative,positive
119519510176,陈新吾,2000的歌给我词我就能唱，而那时候离我出生还有6年,1,0,0.9761670886886772,positive,positive
2099978105,字--子安,周杰伦[喜欢][喜欢][喜欢][喜欢][喜欢]你来了,1,0,0.9272188680171056,positive,positive
99747565760,tjutjulee,至少还有你，一直在手机里,0,0,0.5676503092203172,neutral,positive
99747521312,tjutjulee,80后们，流星花园是2000年播放的吗？,0,0,0.9105411569399868,positive,positive
99747253744,tjutjulee,周杰伦出来了，别人就呵呵了,0,0,0.3029546099307958,neutral,positive
99514360512,一版蘑菇脸,我的天，基本都听过。。。,0,0,0.4274513818658517,neutral,neutral
97427618528,聽I这一季雨落,[滑稽][嗑瓜子][吃瓜][星星眼][呲牙][微笑][调皮][doge],0,0,0.3348645365610158,neutral,positive
93992884096,推箱子的人,那个男人来了[脱单doge],0,0,0.4418462632660631,neutral,positive
5742101046,成熟男人喜欢短发眼镜,"00年杰伦没有大红……你把他排第一太个人主义了，有点招黑
97-01都是任贤齐的 天下",0,0,0.2202583347363937,negative,positive
5740045525,乐百事2016,当年竟然有这么多好听的歌，为毛CD里总是塞一堆凑数的,0,0,0.2104351827459223,negative,positive
5662111127,毙了毙了二次元,为什么一年能有那么多好听的歌。还基本会唱。,0,0,0.9090731997675372,positive,positive
5270008079,卜你一嘢,从10年那个排行回来洗耳朵,0,0,0.0270997407502284,negative,positive
4851743258,D414,8：09 我第一次在深圳公交983（现在是M277）车上听到，记忆深刻。,0,0,0.8769274630170353,positive,positive
4831775778,云下有个小卖铺,现在是个人都可以当歌手，门槛太低,0,0,0.4611891787229314,neutral,positive
4826414657,老大的牙膏,我是2000年出生的女生哈哈哈哈  里面有几首歌我爸以前车上喜欢放哈哈哈  又有几首歌我表姐和街上的小店以前很喜欢放哈哈哈  拿磁带听哈哈哈要么就DVD哈哈哈,0,0,0.9999999943934788,positive,positive
4821891702,拂晓一梦,封面的燕姿专辑我还收藏着,0,0,0.8723212149241004,positive,positive
4716684787,NocholasZhong,神仙打架，那时候才叫音乐，现在的都是什么鬼,0,0,0.933617517209666,positive,positive
4555986380,丶逆十字架,如果把作词作曲编曲都附上就完美了[奋斗],0,0,0.9938309257564376,positive,positive
4545727669,狗看星星O_O,许巍的故乡，一直是我特别喜欢的一首歌。,0,0,0.9646019219744792,positive,positive
4416110342,老人与海豚,up可以出个完整版的嘛，好想听这些完整的歌球球了[微笑],0,0,0.9640081494316256,positive,positive
4228301056,中华路二段55号,没有“哼哼哈兮”，说不过去哦,0,0,0.2657742703604497,negative,neutral
3997350048,55687381395_bili,没有天黑黑，搞笑了,0,1,0.2749442602915146,negative,positive
3818064338,你猜我叫路宇直,周杰伦20年粉丝路过,0,0,0.4010743188392628,neutral,positive
3786986911,御坂表鸽,就这封面，直接三连,0,0,0.6626722041566966,neutral,positive
3786875482,夜阑冰河sk,看到有个弹幕说，天涯是中岛美雪专门为小齐歌写的，真的，你要是想怼发汉化组的人就直接去怼，但是，我知道天涯原曲竹の歌，95年就出现过，天涯2000年，说是专门为小齐哥写的，从时间来看对不上啊,0,0,0.9637272744600376,positive,neutral
3720982468,d樱木花道b,每一首都ting guo,0,0,0.2578156263146961,negative,positive
3507915516,顺风顺风顺风yooo,华语乐坛断档了呀，逼得这些老神仙依旧活跃着,0,0,0.9139931945821744,positive,positive
3477523704,AKA天下第一美少女,up猪良心制作！,0,0,0.8351187674157959,positive,positive
3425737924,蓝黑色超人,奇怪为什么黄绮珊那莫牛的歌手内时候没出来,0,0,0.1878067035584645,negative,positive
3016014132,青元小道,故乡，伤心1999。太经典了,0,0,0.8017572715449076,positive,positive
2919165142,虎淼南医,看到这个封面 你币有了,0,0,0.7150937450669335,positive,positive
2872308031,1深海之鱼1,《信仰》呢？,0,0,0.9523809523809524,positive,neutral
2791399241,小鱼儿yoga,09年阿妹的 阿密特 华语乐坛最后巅峰,0,0,0.819567473327319,positive,positive
2486276041,サーモンとわさび,两岸三地都是新人辈出老将依旧辉煌的时代,0,0,0.9990944589685652,positive,positive
2475747624,雪梨雪梨果,没想到20年前的歌我都会唱可怕的是唱K还是点这些[笑哭],0,0,0.9885480184329786,positive,positive
2457453792,ベ拾贰道浓味,老铁，有这歌单的百度云或是啥的么[doge],0,0,0.240329745071645,negative,neutral
2433171406,泰星果铺,我出生了,0,0,0.7499999999999999,positive,positive
2373555227,小行星坠落永远滴神,姿妈封面，果断三连[呲牙],0,0,0.4624831309342252,neutral,positive
2328904765,飓风饭团,为什么没有动力火车的当,0,0,0.5723713374981776,neutral,positive
2318068257,為幸葍努力,核炸,0,0,0.8396302271615725,positive,positive
2311765779,静夜叹息,没有双截棍就没有灵魂,0,0,0.9264225538714967,positive,positive
2211071379,A败美人,没有筠子的立秋，，难受,0,0,0.8562626305896066,positive,positive
2205160596,笑看楼上短裤,真的是首首神曲，全部听过[喜欢],0,0,0.8523109248711257,positive,positive
2177257974,宇宙牌酱油,19年了，这些歌依然好听，果然经典！,0,0,0.7022135686226585,positive,positive
2157644341,戴比路克结城梨斗,97年的我，5岁的时候，拿着磁带，上面印着任贤齐的  天涯  ，有歌词，我跟着唱，家里人以为我认识字了[滑稽],0,2,0.999824736768488,positive,positive
2152324567,我就是不去,2000年千禧年，华语乐坛的皇帝上号了。,0,0,0.9310953987195338,positive,positive
2137042606,明月高楼休独倚,这一年杰伦还是个弟弟，任贤齐当仁不让C位，下一年新王,0,1,0.4810268458471054,neutral,neutral
2129410399,奔跑中的冰红茶,那个男人出现了,0,0,0.6310679611650483,neutral,positive
2126155085,黑糖柠檬茶,飞轮海的谢谢你的温柔什五月天的温柔,0,0,0.997507846681584,positive,neutral
2125116075,Doggya,辣淫，滚粗,0,0,0.0520660342583317,negative,neutral
2117542338,世界近在眼前,好多回忆,0,0,0.953780539372882,positive,neutral
2092467958,花茶和你,查了一下，出卖原唱确实是那英，提醒一下，别他么把个人对人的感觉带到歌曲里，OK？不然不配听音乐。,0,0,0.8356768375147284,positive,positive
2092381095,吐鱼の泡泡Oo,喜欢粤语版的,0,1,0.7074120365266473,positive,positive
2090575512,灬小咕哒,我十岁了，弟弟们[阴险],0,1,0.0848921397010813,negative,positive
2075137563,沐-忆,大爱五月天,0,0,0.8200596801636428,positive,positive
2073685307,FullBreast,"只是听过但不能完整唱出来的不算,我会唱21/53曲,平时不特意去听歌也不看影视剧。我是不是90后失格了?",0,0,0.923785113618591,positive,positive
2067773395,捣浆糊之王,这些作品已经经过时间的洗礼，成为了经典，这些歌手也已经证明了自己，什么时候才能再出现这样的盛世，我已经放弃了现在的华语乐坛了。,0,0,0.9981803245265696,positive,neutral
2054147286,饼干的GG,哎，永邦的你是我最深爱的人，居然没....,0,0,0.2131225654343993,negative,positive
2051524736,羡生奇,我要把歌曲都下载下来就不怕没歌听了,0,0,0.8218015365033637,positive,positive
2050214190,驚扰此夢,还是希望能有更多的人懂这个道理，真正好的音乐，不该被歌手黑料耽误，人可以黑，音乐是无辜的,0,0,0.9070078840388948,positive,positive
2047642265,啧啧是什么,有你们在~真好~,0,0,0.659726197600683,neutral,positive
2042480489,最爱红豆冰棍儿,这一年的童年记忆基本都在香港歌手那里,0,0,0.9978082443349438,positive,positive
2031735957,黑猫的蕾姆酱,up有网易歌单吗,0,0,0.5075832619890563,neutral,positive
2016034534,J_12138,没必要每年都是神仙打架吧，好好做大家都会喜欢的,0,2,0.9773207566362866,positive,neutral
2011354301,聽雨軒_關,熟悉的歌词，熟悉的调调,0,0,0.8633042998088677,positive,positive
1994744535,hifi恒久,这首经典,0,0,0.8366247361907729,positive,positive
1991684878,肥蒙蒙蒙,不管了，三连！,0,0,0.4390476190476189,neutral,positive
1986344098,广州羅志祥,那个开口闭口李贞贤的，真的恶心，说之前可以先百度一下吗,0,0,0.037291299157291,negative,positive
1985545624,皇甫铁牛狗蛋铁柱,我是来催更的,0,0,0.3923456199025814,neutral,positive
1984730817,浅吟唱谁思量,小齐哥   后来不出歌了     真是太可惜了[大哭],0,0,0.3822816752382506,neutral,positive
1984349785,黑白颠倒的涩会,蔡徐坤还是细胞呢,0,0,0.752446040152213,positive,neutral
1983986528,吃完饭的人,怎么没有熊天平,0,0,0.427962249072561,neutral,positive
1983146807,勿与仕耽,2000年我五岁，但是我是老歌迷,0,0,0.9426248813958696,positive,positive
1982992473,Capricorn00,都好好听啊沃日，现在也有好听的，但是好少,0,2,0.3388770308724531,neutral,positive
1982743440,重生之我是大炮车,当初不喜欢林凡的【一个人生活】，有次夜里仔细听了一遍，哭的不行。,0,0,0.985119415043769,positive,positive
1982629782,影落云端,2000年原来有这么多好歌[微笑],0,0,0.9540069752150496,positive,neutral
1982428366,浅爱人生,那些年更多还是港台歌手 要不就是马来 新加坡什么的华籍  内地也就几个摇滚大佬  现在还是几个大佬撑场面,0,1,0.9998545671570622,positive,positive
1982361966,爱吃面筋的螃蟹,赶紧留名,0,0,0.2727933174049615,negative,positive
1982318557,墨鱼鱿鱼胖头鱼,三连[妙啊],0,0,0.6960586756458003,neutral,positive
1982316978,阿栗要挣钱钱,我来的好早,0,0,0.6524973596625191,neutral,positive
1982304115,957965,来了来了,0,0,0.8333333333333333,positive,positive
1982300921,知更烏,第四,0,0,0.3921568627450982,neutral,positive
1982287369,送我的小坎肩,回忆满满呐,0,0,0.971873216805308,positive,positive
117433937296,琴鸣血斑斓,目前来看，2000年真的是不可思议的一年，和1999年一年之差，感觉音乐就像跨进了下一个时代。,0,0,0.8911529904430151,positive,positive
114595948640,月落散尽,00年怎么没有后来啊,0,0,0.6220156879976368,neutral,neutral
114141461600,爱上权pd的笑,看完真的感叹，这一年真的是新旧交替啊，也是任贤齐、谢霆锋、王杰、四大天王等最后的光辉了，然后开启了周杰伦、王力宏、陈奕迅、孙燕姿、萧亚轩的千禧新时代，明显听的出来新旧的曲风和唱腔也是完全不一样的，2000年开始红起来的那一批人，他们的宝藏歌曲甚至至今都支撑着华语乐坛,0,0,0.9999124873764332,positive,positive
111333931680,小萌新驾到到,[doge],0,0,0.5,neutral,positive
111250516976,1500139559,神曲,0,0,0.5,neutral,positive
110677645072,gelelligheid,黎明的电音一首都没有？,0,0,0.3879801931704976,neutral,positive
107072793408,花铂,2021回来的，讲道理比国足发展更烂的行业，也是没啥了,0,1,0.9871091235043988,positive,positive
104678163872,礼貌的小方,千禧之后就是我听歌的年代了,0,0,0.8135519789426932,positive,positive
103331709056,李神威V,2022.2.22前来报到22岁的歌曲[冰墩墩],0,0,0.8994665586280185,positive,positive
103329369136,樓藍不破,此时周懂出道，我十四岁。刚有一个自己的CD机，还在任贤齐的世界里。而且完全欣赏不来周懂，直到几年之后听半岛铁盒...emmm越听越好听[笑哭],0,0,0.9717974596761764,positive,positive
101061517648,离歌先生,没有张信哲的信仰吗[惊讶],0,0,0.9595040737542576,positive,positive
100339710144,唯爱紫霞呀,"大家好，我花了点时间把up主这个系列的绝大部分歌曲都给收藏到了一个歌单，方便大家可以集中的收听，由于一些版权原因所以有些不是原唱，抱歉。还有部分搜不到。喜欢的可以收藏哦
分享lizhengde创建的歌单「特别经典的老歌」: https://y.music.163.com/m/playlist?id=7263790177&userid=416254517&creatorId=416254517 (来自@网易云音乐)",0,0,0.9999936456991392,positive,positive
