rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
2221080665,喊场六组张韶涵,奇怪了说up就那些人的，看不见十几个新歌手了么？脑子不好吗？自己去看看各项数据是不是老歌手发歌还有热度，其他就是up列举的这些？自己不听歌就会逼逼赖赖没听过么？[微笑][微笑][微笑],140,8,0.9648655299696004,positive,positive
2228303444,无头单推异闻录,刷问号的是缺爱吗？倒不如戴着罩子当你的天龙人去，我们呼吸的空气可能你们适应不了太金贵了[微笑][微笑][微笑],148,7,0.9346526690102132,positive,neutral
2221272687,浊锈,"看了UP主所有年度盘点视频，确实给人一种一年不如一年的感觉，但UP主盘点的歌曲转来转去一直跑不开那么几个人，这点却让我很疑惑。UP盘点的近几年的歌曲，我有一大半是没听过的，但我近几年每年都会增加很多的华语新歌收藏，这就很奇怪了，难道是我这十几年从中、英、日、韩、各类小语种、纯音乐、ACG、各类摇滚、古风、民谣兜兜转转，审美能力越来越低下了吗？
但刚刚抬眼又看了眼视频标题，我终于明白了，UP主盘点的是“华语乐坛”的歌曲，所谓“乐坛”，那么应该还可以打上一个“主流”或“流行”的标签，这样来看，转来转去跑不开那些人也就不奇怪了。
以我个人为例，UP主盘点的近几年的歌曲我超过一半没听过，但我还是每隔一段时间总能发现一两首自己喜欢的新的中文歌。对我来说，中文歌曲库里还有很多歌曲值得挖掘，还有很多宝藏歌手、唱作人等着我去认识，但很不巧，我喜欢上的很多歌曲偏偏就比较小众。这个我也没办法，在奔三道路上狂奔的我，已经过了需要靠歌曲偏好去迎合、融入周边的年纪，我不看排行榜、不看销量榜、不看微博热搜，但总是可以找到喜欢的新歌，只不过这类歌曲可能并不在“主流”这个圈子里。
和我一样，大多数有听音乐习惯的人，渐渐都会找到自己喜欢的圈子。这种圈子或许是以某个偶像为中心，或许是以某种风格为中心，甚至是以某个虚拟概念为中心。通讯升级推动着越来越多圈子的诞生，多样化的圈子分流了很多有消费能力或消费潜力的听众，导致以前因为拥有头部或者说唯一发声渠道的“主流”音乐构成的“华语乐坛”这个最大的圈子开始萎缩。
所以说，UP主盘点的这一系列视频中出现的歌手们所代表的华语乐坛，应该还是会继续一年不如一年，毕竟这些歌手和支持他们的团队很多已经过了创作巅峰期，而新鲜血液却被分流到了各种小圈子里。或许真心喜欢主流音乐这个大圈子的人会很难受，但网络歌曲出现开始，四大天王、谢霆锋、周杰伦横扫华语圈的现象就已经成为绝唱，时代变了。
打了不少字，总结一下我的观点：或许“华语乐坛”已死，但华语歌曲却是在迸发生命力的，野蛮生长也好，杂乱无章也好，总是在成长的。",129,16,1.0,positive,negative
2220700534,哀鲲,只因你太美是2016年的，到底有多少人以为是2019的[吃瓜],64,4,0.6256630911976901,neutral,negative
2220723818,请问您要来点芳文社麽,"1.《说好不哭》周杰伦/阿信
2《我们很好 》林俊杰
3.《蜂鸟》吴青峰
4.《守护永恒的爱》孙燕姿
5.《微光》梁静茹
6.《我和我的祖国》王菲
7.《引路的风筝》张韶涵
8.《当你和心跳一起出现》萧亚轩
9《句号》邓紫棋
10.《删拾》杨丞琳
11.《麻雀》李荣浩
12.《少女》林宥嘉
13.《木偶人》薛之谦
14.《你的答案》阿冗
15《芒种》赵方婧
16.《我曾》隔壁老樊
17.《你的酒馆对我打了烊》陈雪凝
18.《写给黄淮》解忧邵帅
19.《晚安》颜人中
20.《去流浪》周笔畅
21.《有种》孟美岐
22.《哇》李宇春
23.《深渊》谢霆锋/王嘉尔
24.《爱上属于你的天空》F.I.R
25.《一念一生》李健
26.《我是如此相信》周杰伦
27.《将故事写成我们》林俊杰
28.《相信你的人》陈奕迅
29.《只是不够爱》莫文蔚
30.《我在原地等你》吴青峰
31.《罗志祥》罗志祥
32.《摩天动物园》邓紫棋
33.《与火星的孩子对话》华晨宇
34.《雨幕》许嵩
35.《多想在平庸的生活拥抱你》隔壁老樊
36.《绿色》陈雪凝
37.《无名之辈》陈雪燃
38.《归去来兮》花粥
39.《大碗宽面》吴亦凡
40.《野狼disco》宝石gem
第二次做工具人，如果有误，望海涵0.0",66,4,1.0,positive,negative
2220837457,刘亦菲怎么能那么美呀,华晨宇的歌选的不好，明明有好想爱这个世界、神树、疯人院等等，而且2018年的明明有斗牛，你却不选，每一次你都不能选华晨宇那一年最好听的歌[嫌弃],91,19,0.0356340759770699,negative,negative
2220649846,bili_3307649,不废话，直接放歌，关注了[支持],63,0,0.3709374295663933,neutral,negative
2221206665,逗是忘尘的错,恕我直言绿色我觉得可以的，至于《酒馆打烊》我不喜欢，就是抖音快手什么的把绿色玩烂了[无语],39,7,0.003460528124199,negative,negative
2230516232,福琳德瑞,不是没新人啊，新人的歌不管唱什么都被喷[喜极而泣],36,12,0.1188235509804804,negative,negative
2297547934,李逸少la,说实话拿芒种这首歌举例，我不喜欢听，但是多讨厌也说不上，但是不可否认的是这首歌确实很火，出现在2019年最火歌曲盘点的视频里我觉得没错吧？弹幕有必要刷“？？？”我以为天龙人pxj会越来越少，没想到有这么多。而且舞蹈区大up主基本都跳过芒种这首歌吧，在里面刷老婆好看的是你们，在这里刷？？？，呕的也是你们。pxj还真是棒棒,14,0,0.9999959613452586,positive,neutral
2227182340,刹那丶花火,现在的人弹幕礼仪跑哪去了？9年义务教育教了些啥，只会打问号？不喜欢听可以跳过。,35,0,0.9470282498731848,positive,negative
2572531996,DT阿尔萨斯,我寻思芒种，酒馆，绿色等等也都不差吧？听了20多年歌，网络还是那个样子，十多年以前以前喷周杰伦，后来喷许嵩，汪苏泷，现在又开始喷这些人，生活越来越好了，素质还是一直没变[笑哭],12,2,0.7567386723154196,positive,positive
2233023769,Iivresse,"其实2019并不是没有好音乐，只是被很多人的傲慢和偏见埋没了。
一首歌好不好听，不在于它是不是有名的歌手写出来的，跟传播的平台更没关系。
平心而论，后面那些抖音神曲完成度并不低，论旋律和抓耳程度甚至比前面有些歌还高，但是就因为是从抖音流传出来的，一群人就在刷问号和呕，也许确实当中有人真不喜欢那旋律，但里面跟风的更不少。
不过一想到B站平均年龄16岁也就释然了。还好华语乐坛不是你们撑起来的，而是一个个更加包容的、并且愿意为好音乐付费的听众们。",39,2,0.9991476217880172,positive,negative
2227551599,宝宝管饱,高贵恶臭弹幕，来着是来寻宝的看看那些好歌错过了，不是来体现你们的品味有多高的OK？服气,12,0,0.9797892201565036,positive,neutral
2221624814,这一次我要听我自己,不想听可以跳过，非要打个问号说句话来膈应别人？恶心🤢,42,0,0.0408508456907549,negative,negative
2224933049,在你的阳光之下,那些杂七杂八的都能上，我大凤凰传奇的山河图没了[微笑],14,1,0.7610792029285364,positive,negative
2225480905,王子和公主梦,建议b站禁言   ?和爬  什么都不懂先爬上它一句您可真是够高贵哦,30,1,0.1209446449825616,negative,negative
2226711927,VeNotas,首先我先声明我不玩抖音，只是讲句公道话，这里面我听过的歌不多，除了周董刚出的那首，邓紫棋的句号，花花的火孩，再就是很多人所谓的口水歌了，芒种和野狼至今在我的歌单里，花粥那首也听的很多但我个人不算喜欢，而绿色我也听过但不熟，除开我知道的花粥抄袭隔壁老樊擦边球就不说了，我第一次听芒种和野狼都是在小破站首页，尤其芒种，那时候可能抖音已经听腻了这首歌但我是第一次听就觉得挺不错，而野狼我开始是不太喜欢的，也觉得土嗨，但是听过陈伟霆版的之后觉得其实歌还挺有意思，直到我在明侦听了撒何白的版本之后，拿出手机就下载了原曲，它们真的不好听么？确实很多歌是口水歌，但口水不代表低俗不代表差，只是很多人对这些歌有偏见而已,11,1,0.997480804270106,positive,positive
2220871413,刘亦菲怎么能那么美呀,我真的觉得up对新生歌手有莫名其妙的抵触，明明有很多好听你不选，很多好的歌手你却选他的那一年最普通的歌，就算是他最火的一首歌你也不选[嫌弃]不过算了，榜单这种东西本来就很主观[笑哭],49,1,0.9872318425907656,positive,neutral
2285842252,妮卜是伍送的,弹幕都是些什么人？？装自己最高大上的？记得芒种一开始在b站发布的时候都觉得好听，没想到人家在某音上火了后就有一些人开始划清界线了，呵呵，每个人都有喜欢的风格，我喜欢民谣小清新古风，也不喜欢口水歌，但是像老樊这样的类型就不喜欢，你觉得你喜欢老樊就比我高大上？呵呵,10,1,0.9999113575295386,positive,negative
2283778849,-止战之殇_-,"喷许嵩华晨宇周杰伦的都举报了，学了个爬字到处乱用,现在不屏蔽弹幕真的没法看了←_←",34,0,0.0033660315418436,negative,negative
2484478516,桜川丶阳错,"自己不喜欢就发问号,呕吐爪巴的多多都沾些脑瘫",9,1,0.1358219983639549,negative,negative
2228831504,Chic_Kai,出周杰伦王力宏孙燕姿就刷怎么都是这些人，出华晨宇邓紫棋李荣浩就装死。不是新生歌手不行，是你们不给他们活路。再说这些老人都是经典中的经典，出现的多不很正常？只红一两年也可以叫做经典传奇？？,24,1,0.9997965581865024,positive,positive
2227701453,Ponytaillll,问号妮玛呢，这些歌虽然听着很烦，但是不是今年的热歌嘛，你不爱听滑下屏幕跳掉不就完了，恶不恶心人,9,0,0.0321515169773876,negative,negative
2248513994,小蕾子official,弹幕每首歌都爬一遍，，宁是蜘蛛侠？,24,3,0.9802892739386913,positive,positive
3514236961,陌影悠然,问号从头到尾没停过，也不知道是不是同一批人在故意挑事儿。算了，我只说我嵩哥，说他唱歌就一个调的，我还是挺欣慰的，至少证明他的歌你听过。还有，老许一直都是低曝光度，这不代表他墨守成规停滞不前，他是用心的尝试在每张专辑里做出不一样的音乐，他一直在进步，希望各位能用发展的眼光看待他，看待每一个用心做音乐的人！,8,0,0.9236638506140272,positive,negative
2342178063,欧派果奶哦哦,一群优越狗，碰到大碗的歌就一顿夸也不管好不好听，遇到某音歌就一顿踩，尤其是芒种你都踩，真是服了,8,0,0.9632504801146132,positive,negative
2315260352,最喜欢周萌萌,抖音火的？听腻了 网红不高雅 爬   什么？老歌手又发新歌了 好听！经典 华语乐坛药丸还是这些人呢怎么？  薛之谦什么的 哦全是黑料 爬 管你唱啥歌 批判你人品不行就完事了         啊 又是pxj的一天呢,8,0,0.4797913047068813,neutral,neutral
2310498263,过分谜101,B站贵族那双标的嘴脸真的很恶心人，对主要在抖音火起来的歌就各种吐槽谩骂，对在B站鬼畜区很火的大宽碗面就是各种吹，就因为吴亦凡上了B站晚会然后现在就在疯狂吹他捧他，简直恶心死了，也不想想当初各种恶搞大宽碗面讽刺吴亦凡的是谁，然后现在却居然在舔他，真无语,27,3,4.455108844492184e-05,negative,negative
2284216958,唐屍先生,七月份在b站火的《芒种》，现在竟然也配上“呕，爪巴”了！！呵，这歌其中发生了啥，有谁能帮我科普吗（抄袭？抖音？）[微笑],8,2,0.9128286225639493,positive,negative
2282172798,Heart07s,B站的弹幕什么时候变得那么恶心优越感那么强了 好好的听歌看排名结果弹幕一群？ 我寻思你玩个b站给你优越的了？真小屁孩一群[捂脸],8,0,0.9371184936703908,positive,negative
2277861623,来年深,很多歌都很好听，只是抖音之类的传播太广了，你自己审美疲劳而已……而且吴青峰，周杰伦，都有人不停发问号？？？都才多大？？？,8,1,0.0051775062439658,negative,neutral
2268459366,送花粥脸皮她不要,有的人点开来不是为了听歌，只是为了确认自己认识几个明星，确认一下自己喜欢的明星的所谓排名是不是让他满意,8,0,0.6164319156005662,neutral,neutral
2235242948,呆豆包,"等我们这群人不玩B站了 等05后一接手 B站也就完蛋了 什么弹幕礼仪 什么弹幕文化 我就放这了  
像这样搞 吃枣药丸",22,4,0.9942387165330678,positive,negative
2221833326,我喜欢好吃鱼,我还以为华晨宇的会是《好想爱这个世界啊》[笑哭],27,0,0.9908821754991508,positive,negative
2221247546,酒恬呐,华晨宇在12分28秒哦,29,6,0.1825783572106678,negative,negative
2220749025,都说了我不喜欢换名字,说句实话，今年的歌都不好听，哪怕是周杰伦林俊杰新出的歌也不咋地,60,43,0.0244886140008733,negative,negative
2220694971,肥丹等于肥蛋,"说好不哭——周杰伦，阿信
我们很好——林俊杰
蜂鸟——吴青峰
守护永恒的爱——孙燕姿
微光——梁静茹
我和我的祖国——王菲
引路的风筝——张韶涵
当你和心跳一起出现——萧亚轩
句号——邓紫棋
删拾——杨丞琳
麻雀——李荣浩
少女——林宥嘉
木偶人——薛之谦
你的答案——阿冗
芒种——赵方婧
我曾——隔壁老樊
你的酒馆对我打了烊——陈雪凝
写给黄淮——解忧邵帅
晚安——颜人中
去流浪——周笔畅
有种——孟美岐
哇——李宇春
深渊——谢霆锋，王嘉尔
爱上属于你的天空——FIR
一念一生——李健
我是如此相信——周杰伦
讲故事写成我们——林俊杰
相信你的人——陈奕迅
只是不够爱——莫文蔚
我在原地等你——吴青峰
罗志祥——罗志祥
摩天动物园——邓紫棋
与火星的孩子对话——华晨宇
雨幕——许嵩
多想在平庸的生活拥抱你——隔壁老樊
绿色——陈雪凝
无名之辈——陈雪燃
归去来兮——花粥
大碗宽面——吴亦凡
野狼disco ——宝石gem
施工完毕",18,0,1.0,positive,negative
2221683639,JanMook20,之前了解了一下野狼disco，觉得它并不是土嗨，如果你从二十年后看现在最流行的东西，可能跟我们看野狼disco一样,16,5,0.5146279774774059,neutral,negative
2221658902,Alone-深秋-,为啥我花的《与火星的孩子对话》上了小爱却没上？？？因为收了三块钱？？？？？？,10,1,5.1769160761550026e-05,negative,negative
3037194843,岭峤蔽琇,"给你放一首《芒种》，你们?？？？，口水歌不听不听垃圾
给你放一首《罗志祥》，你们""多人运动""，""时间管理大师""
给你放一首《你的答案》，你们""嗓音油腻""""共享和弦""
给你放一首《与火星孩子的对话》，你们""？？？？""
给你放一首《大碗宽面》，你们""爱了爱了""""对不起对不起""
给你放一首《说好不哭》，你们""王炸王炸""""表白表白""
给你放一首《少女》，你们""还是这群人""""好听好听""
给你放一首《木偶人》，你们""？？？？""""打胎打胎""
这是双标现场加饭圈打架是吧
尤其是一大群刷口水歌的，不知道你们是个什么心态，有阳春白雪就有下里巴人，文章会有音乐就会有，不喜欢抖音就说不喜欢抖音就行了，也别说什么听的多了恶心，我前段时间在B站刷视频还听了无数遍《极乐净土》，我也听的多了听烦了，我也没在别人用到这个音乐的时候刷""呕""啊，相信听烦的不止我一个，也没见人""呕""啊，怎么说，呕抖音就是正确了。
我一个不玩抖音的人老是看见""不喜欢抖音的歌""都tm看烦了。不喜欢就拉进度条，不想拉就左上角，不想左上角就别进来，要是还烦的话把B站卸了，还不愿意就把手机换成老年机，这么多选择还不能打断你敲烦的手吗",16,0,0.9866433257001715,positive,negative
3547376450,排骨教主,不会真有人觉得是歌曲退步了所有问号多吧，其实是听众退步了呢[偷笑],7,0,0.346284416143044,neutral,negative
3023499192,十一年老嵩鼠,真的想说一说弹幕的一些人，净喜欢发一些问号，理解不来不喜欢可以不听跳过，非要刷存在感。我认为每首歌能火自然都有它的受众群体，很多歌一开始也不被人理解，我听歌基本上不带有偏见，博采众长，从红歌到港台经典，从周董，JJ，陈奕迅到qq三巨头，邓紫棋，从tfboys到如今的抖音神曲，只要好听的歌我都会去听，只是对一些歌手有偏重不喜欢听的我也不黑，总有人喜欢那个世界，我为什么要拿我的喜好去否定别人的钟爱呢。最开始周杰伦出来时也是一大堆人说不行，狂吹90年代的港台经典歌曲。许嵩，汪苏泷，徐良qq音乐三巨头开始也被人批为非主流，看不起网络歌手。随着时间的沉淀这些歌都是放下了偏见。而现在的抖音歌曲不也是一样的吗，真要说抖音为什么会不停放这些歌，还不是有人听，才会循环放，你听烂了就觉得这首歌不行？只要是歌曲总不会满足所有人的口味，很多人开始就带上了有色眼镜。歌曲一出来，诶还不错，一看歌手出处，网红抖音歌，直接辣鸡。就拿芒种来说，我觉得旋律挺好，唱的也不错，难道就因为是抖音神曲，你听多了就否定它。还有华晨宇，很多人似乎听不惯，的确华晨宇的歌曲很特殊，懂的人自然懂他的世界，不懂的人怎么说都是白搭。,7,1,0.9999999999999992,positive,negative
2229907763,小刺猬哇哇,凭什么邓紫棋只有两首歌！,7,1,0.7956977850285318,positive,neutral
2223498030,空白拍,别再说邓紫棋是新人了，自己查查她的出道时间，只比双杰那一批晚一点。2019年了挑大梁的还是这批人，真的有些庆幸自己活在那个年代，又有点失望,19,2,0.0758460959716003,negative,negative
2222822982,Sola丶栞,有的歌挺好听的，却有好多问号，可能我太土了吧，毕竟快奔三了,15,1,0.9441425186217908,positive,negative
2221745328,摘星阿毛,孟美岐那首有种真的挺棒的，很燃，很有态度，唱功也可以，孟美岐音色挺独特，有辨识度，未来可期,18,1,0.9999998613913462,positive,neutral
2222136723,芯如雨下,华语乐坛早在2008年就开始下滑了。2006年北京3000家音像店，往后每年以500家的形式递减到2018年北京仅存20家音像店，整个华语乐坛的大环境都江河日下了，出唱片不再赚钱，老一批优秀填词作曲的大师纷纷退出，优秀的歌手也都是为粉丝才死撑着出专辑，在流量当道的今天新歌手的作品很难有露头之日，试想还会有多少新人认真做音乐？,9,4,0.9999996116740032,positive,positive
2221757525,热带鱼贰世,"最期待的两首没放
第一花花 好想爱这个世界啊
第二五月天 玫瑰少年(去年没放Jolin原版就期待今年Mayday翻唱版，结果依然没有)
不过还是感谢UP主的每一期视频，祝UP新年快乐",18,1,0.998565185651206,positive,negative
2234552034,小王同学吃不多,有一说一，我只看到华语乐坛的希望真的只有一个邓紫棋了,12,0,0.3465466701211487,neutral,neutral
2554339186,不我要充钱,我就奇了怪了，传唱度高的为什么就不是好歌了？意思大众喜欢的不是好的，我喜欢的才是好的？合着就你品位高，就你曲高和寡，就你阳春白雪，就你鹤立鸡群，众人皆俗唯你高雅呗，要给你颁个奖吗[吃瓜],6,0,0.984624703812772,positive,positive
2400567348,脏橘不脏,弹幕zz给爷爬[tv_doge]不管是老歌手还是新声代音乐人都一直发问号，你们哪来的优越感啊，某些歌要不是在b站火的话你们肯定也会双标的[2233娘_无言],6,0,0.2124953798397688,negative,negative
2361435789,笔下卖艺人,不是这些歌不好听，不过刚刚看了这个up主发布99年～08年的歌曲整理，那个神仙打架的诸神混战年代，现在有点。。。,6,0,0.8804585157173774,positive,positive
2327933993,所为晴天,还真就大型双标现场呗，打问号的那些人是真的恶臭,6,0,0.0033529024953283,negative,negative
2221991642,丿飞行模式,好想爱这个世界啊,6,0,0.960978407149293,positive,negative
2221198244,透明小马甲,太过份了吧！大碗宽面都来了就是没有鸡你太美？？瞧不起咱家鲲鲲吗？,8,2,0.243816809432204,negative,negative
2221245627,酒恬呐,吹爆华晨宇！！！,7,0,0.0504787582000076,negative,negative
3474840362,现烤中可颂,键盘上104个键全是问号，建议换键盘嗷,5,0,0.0102014552080149,negative,negative
2264323953,小型滚滚轩,歌好不好听我不评论，但是某些弹幕的素质是真的差[无语],5,0,0.1268620259559352,negative,negative
2256407269,Wang_TL,有没有一种感觉就是现在的流行歌太吵闹了，90年代天王们的感觉清唱都可以唱出感情，声音都很有特色，有穿透力，吐字也清晰。之后这种唱风慢慢就消失了[tv_白眼],5,3,0.9993315522471388,positive,neutral
2224600195,诗酒趁年华TLP,许嵩的雨幕是我今年听的次数最多的歌，总共听了108次。嵩哥说他听了500遍以上，也许我也能听500遍以上。,5,0,0.9750511865769236,positive,negative
2222640271,果冻皮鞋,看到了一个弹幕:“我从不用抖音，这些歌都是在B站听到的”真的，现在这些人素质真的低，真就从不反思自己。,5,0,0.4552791716932771,neutral,neutral
2232746697,不染世间凡尘,打问号的都是些什么人，以为自己很清高？别人为了梦想去写歌唱歌你在干什么？还嘲讽别人唱的什么玩意，你行你来你不行你就动动手指快进,6,0,0.9915131379886272,positive,negative
3668489430,烤盐草句,"这么多问号 b站贵族真的多 抖音歌不等于劣质歌懂吗
b站每天缝unravel、aimer、恋爱循环怎么就没人发问号",4,0,0.0018097683547145,negative,neutral
3489305639,亦菲白月光,逐渐变成了自己以前最讨厌的把“一代不如一代”挂嘴边的长辈[翻白眼],4,0,0.981508139234053,positive,negative
3075645393,17_Eternal,啊这，弹幕踩新人吹旧人是政治正确？无语了哈要不是你们口中的抖音神曲油管上还真的一点中文歌没得输出,4,1,0.5331318341017589,neutral,positive
2751239549,花衫狐狸,"不得不说，很多抖音歌审美都很低，不懂的人自然不懂什么叫审美。
编曲是有高低的，事实就是如此。
最后，盲猜2020年有《惊雷》",4,1,0.1955942340754877,negative,negative
2678036682,背负伤的悻存者,周杰伦林俊杰都有人发问号了,4,1,0.3240789010741571,neutral,negative
2615351651,纳不西我淦妲,"小朋友，你是否有许多问好？不知道你们的优越感在哪里，b站素质呢？周董陈奕迅都要被喷，如果没耐心听就请立刻把播放器关闭。
有些歌是要去推敲去细品才能品出味道，你的第一感觉不好听就去否认那你也只配听毫无意义的口水歌了。
周董也从年轻时的狂傲逐渐变得沉稳，写的歌自然也就不会跟年轻时的一样，许嵩也一样不会总写一些十八九岁的煽情字句，人生经历不同，什么样的年龄写什么样的歌你听不懂是你的理解能力差经历的太少再加上一颗浮躁的心。不会与时俱进的人也只能活在过去",4,0,0.999807952343386,positive,neutral
2516300700,bili_53549471,弹幕说爬的这些人恰恰都是天天玩抖音的，所以对这些歌反感，像我从来没下载过抖音的APP、就不知道这些歌在抖音上有多火，也就不会觉得土。他们一边天天玩着抖音一边天天说抖音上的歌全都土，一边看不起抖音又一边真香的天天看抖音，哈哈哈😂。这些人有本事像我一样手机上不要下载抖音啊。我不喜欢抖音压根就没下载过抖音，你们这些人说抖音的不好还天天犯贱的玩抖音，小爷真的笑了。而且抖音用那些网络歌跟歌本事有什么关系，有的人就是因为要抬高自己，就把在抖音上火的歌无脑黑？ 哪一天抖音上全是周杰伦的歌了，你也无脑黑周杰伦的歌？,4,0,1.5823786725377428e-11,negative,negative
2436897653,20140901zero,就算是最火最优质的歌又能怎么样？放在民歌花腔面前不就是垃圾？放在戏曲歌剧面前不就是对戏曲歌剧的侮辱？放在民乐交响面前不就是流毒？大家都是喜欢流行音乐的，为什么不能友好一点，喜欢的点赞评论不喜欢就跳过，何必素质这么低？说难听点，所有的流行音乐放在真正的艺术面前还不是梅香拜把子，大家都是为了单纯的消遣娱乐还是素质高点的好,4,0,0.9974017886729426,positive,negative
2408070808,ztcglsm,花粥裁缝的歌是真的得爬,4,0,0.4474949616306726,neutral,negative
2377477489,澍非树,一轮听过来，我只有一个感受：很多人都变成了当初自己最讨厌的古板大人。,4,2,0.9446501408640736,positive,negative
2358456411,0天辰,歌曲还分在哪里听到的吗？？？歌曲还分高低贵贱吗？？？歌曲难道会因为唱歌的人的名气不高就不好听了吗？！！,4,0,0.0080379911642195,negative,positive
2273318974,南京-南,"顶尖歌手做一首音乐成本多少万甚至更多，有些人发歌，成本不过几千，大众追捧，赚下多少万，有些更粗糙的直接用直播录音做音乐，成本更低，这就是差距，路人不管词曲质量，不管音质，让真正优质的作品埋没。一个时代终将过去，10年前qq音乐三巨头的音乐比现在网络歌曲差不了多少（不要黑我，我是wsl ,xs,xl的粉，客观上看，这三巨头前期音乐作品比较一般，与那个时代的优质音乐作品也有一定差距），但那毕竟是情怀，但值得高兴的是有些歌手确实在进步，风格变多，技巧熟练。只不过现在一些网络歌手火了一阵就消失了，没有很多真正作为代表作的优质作品。如果大众真的喜欢低质量的音乐，何不花点钱，学学音乐，自己谱曲自己写词，投到音乐市场，大赚一笔，到那时可能能感觉到一些低质量的音乐是有多廉价",4,1,0.9999999999966722,positive,negative
2266681755,RWBY_Cinder,我没听过=不好听(ง •̀_•́)ง   可以，这很b站,4,0,0.3243331359012725,neutral,negative
2244459297,bili_32990066,这都是来看歌手和拼优越感的吧，听你*的歌呢？,4,0,0.9414445709473162,positive,negative
2230108523,梦醒啦kk,服了，有些人听个歌还分个三六九等[无语],4,0,0.5639023059602337,neutral,negative
2227307090,_空想少女,弹幕优越感好强烈 都是问号,4,0,0.6976566812794176,neutral,negative
