rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
2110624810,Clearlove枫夏,不是，这些弹幕，草东摇滚理解不了，华晨宇说唱+摇滚理解不了，又嫌弃苦情歌，就知道见到你们认识那几个就吹？？？？？,100,4,0.9623986537613216,positive,positive
2108125692,虾滑少年,一直追up这个系列，最近几年的排行每一次都高兴有华晨宇的出现[惊喜],74,6,0.8669444317176801,positive,neutral
2108602696,FZpentaQ,有的人没看过剧就说烂剧出神曲，有没听过的歌就一天天说乐坛越来越不行了，乐坛行不行不是你说的算的，你既然已经不关注现在的流行音乐，那你就没有资格评论现在的乐坛，好歌这么多你都听过了？以偏概全真是可笑！你不喜欢的歌不听就是，偏偏要发弹幕我不喜欢踩一脚才好，你不喜欢一定要让所有人知道才好吗？如果你看到喜欢的歌，弹幕全是喷子你乐意吗？,50,10,0.997726771345484,positive,positive
2108416044,冬季雪飘-化作相思雨,"因为UP主也说这是回顾系列的最后一期了，所以我也放肆一回，弹幕里绿色的顶端弹幕基本是我发的，怼了一些人，要怼回我可以来这里，别在弹幕里吵了。
就是看不惯一群人一边说着华语乐坛没落了一边又使劲的嘲讽近些年崛起的新实力歌手。
特别要为我目前最喜欢的歌手华晨宇正一下名。
一些喷子说华晨宇整容，但华晨宇在之前的旅游综艺又是跳伞又是风洞的，真要整过容敢搞这些吗？
还有，这一期花花的Here we are这首歌，有几条弹幕说歌词都听不清。我去~rap你非要听清歌词是吧？华晨宇的咬字明明都算好的了，换jay的双截棍龙拳你就能听清了？
下面如果要点视频的话，证明你是真的愿意稍微了解一下，不是无脑喷的，请摘下有色眼镜，关闭视频弹幕，毕竟太多粉丝吹的话会影响你的主观印象，入坑了就没事啦。
进入正题♥
Here we are这首歌本质是中国风，不信的话你们可以点下这个视频看看，这首歌跟古筝有多搭——av16837477
另外，质疑他实力的，可以听下这首斗牛——av31541638
说他只会高音和rap的，看这个视频降临——av31639597
如果上面几个听完你还不满意或者没听够，再推荐个新世界——av64595284
这几个视频的歌全都是华晨宇自己作曲的，说他没原创的可以闭嘴了，他原创占他歌曲的一半左右。
如果你是喜欢音乐只是跟风黑他的，你错过他真的会跟可惜。如果你是因为他的样貌认为他娘的，只能说你用样貌评判歌手本就是个错误，不，应该是用样貌评判一个人就是错误。
华晨宇的黑料真的几乎可以说没有，我也不知道为什么还有这么多人喷他，音乐风格不合还是觉得女粉丝多就是流量？不好意思，我就是男粉~[大笑][大笑]",88,87,0.9999704988854222,positive,positive
2108612322,万般一念,不喜欢他的歌，仅此而已，也懒得黑他,17,0,0.3900723023477148,neutral,positive
2108613581,呸小孩子,他们都听肖邦 贝多芬 长大的 人均莫扎特水平(⌒▽⌒),16,0,0.7237027184869577,positive,positive
2108724888,波塞冬公主,小孩子，整容这个还有的洗?,7,0,0.0877679653384496,negative,negative
2108859270,冬季雪飘-化作相思雨,"回复 @绿豆蛙-给生活加点料 :先别动不动就扣年龄小的帽子，我97的，别孩子孩子的叫。
还有，整容洗什么鬼？你是有啥切凿的证据吗？还是凭着黑子随便截下来的几个p过的镜头？我在贴吧娱乐圈吧就看过类似的图片，p得假的不能再假了，还一群人在那里尬黑。
真的你给我一点实在的证据先，别上来就扣个帽子，就事论事懂吧？
另外，我寻思一个歌手就算有整过容这是算多大的黑点呢？犯法是谈不上的，道德最多谈个身体发肤受之父母？还是欺骗大众？
你就正面回答我吧，不用东扯西扯，给我甩一个实锤的整容链接，再给我普及一下艺人整容的危害，你说的有证据有道理的话我马上给你认错。[呆]",29,0,0.0199497057051243,negative,negative
2108907559,冬季雪飘-化作相思雨,"回复 @英俊的板蓝根 :粉丝吹他的双截棍的话如果是在一些中立视频看到那确实招黑，无论如何在原唱视频说翻唱好就是ky，该骂，换我我也会不爽。
不过如果是在粉丝向的视频看到吹他的弹幕的话就很正常吧？粉丝向视频就是就是粉丝们夸他吹他的地方，只要不说一些太极端的评论都没太大问题吧。
另外，你说花花的双截棍是瞎改？抱歉，不敢认同。改编不就是要力求在原作精髓上加上自己不同的风格吗？只要不是涉及到一些原则问题，有版权的情况下就算大改特改你也不能说他瞎改啊，不能因为你是周杰伦粉丝就不容许他的歌被改编吧？或者说，你认为的好的改编是怎么样的？曲调风格完全不改换个人唱，稍微变一下调就算改编？
我认为你作为杰伦粉丝确实有立场不接受一些改编，你可以说改编不合胃口，但你非要说是瞎编也有点太过分了吧？还是说你是专业的，可以从乐理角度分析哪里被改崩了？",17,0,0.1306266754257651,negative,positive
2108920417,冬季雪飘-化作相思雨,"回复 @英俊的板蓝根 :我看你上一条评论还说你对华晨宇没什么恶意，这条评论就直接把欣赏华晨宇的人通通归类为“部分90后的脑残粉”了。
你这前后矛盾的评论感觉就是无脑黑啊，你们不常常调侃粉丝会装路人给好评吗？你这招我看也差不多，上来先说对本人没恶意，然后就把他的粉丝直接归为脑残粉，你这还没恶意呢？这不就是“纯路人，有一说一确实”的模板吗？[嫌弃][嫌弃]",19,0,3.251011245541946e-06,negative,positive
2108930416,冬季雪飘-化作相思雨,回复 @英俊的板蓝根 :诶诶，对了，你说只会有部分90后才会脑残粉他，我就想说，演唱会抢票的80后70后都有，国外的70后都有。不信你可以看一下一个链接，海外粉丝特意为这次演唱会制作的视频，人家都在海外抢到票过来听演唱会，而且外国歌迷也不是90后，应该跟你爸妈差不多大[喜极而泣],14,0,0.0120325547022928,negative,positive
2108923478,冬季雪飘-化作相思雨,回复 @重新做人的少年丶 :真的无脑跟风黑太多了，偏偏他们还要把华晨宇粉丝全部归为脑残粉，真的不知道是谁脑残。,13,0,0.5858931110410996,neutral,neutral
2108929224,冬季雪飘-化作相思雨,回复 @呸小孩子 :他们就算只听古典乐也只能证明他们音乐鉴赏水平不错，但如果他们拿这个来显自己的高贵，那素质也不高。,10,0,0.9903339699208868,positive,positive
2108934189,冬季雪飘-化作相思雨,回复 @万般一念 :这是正常的，不喜欢他的风格很正常，这才是正常路人的心态，可就是有批不知道怎么被刺激的就是非得骂。。,7,0,0.8148260477797946,positive,positive
2109951337,Dtddhd,弹幕发问号的是想表达自己很高贵吗？,33,2,0.5413384133991712,neutral,positive
2108057646,大都督sima,我服了，16年杰伦的前世情人和床边故事明明那么好听都不放，偏偏放英雄和爱情废柴这两首质量偏低的。。。,26,7,0.5983340044322465,neutral,positive
2108008074,疯人院的小丑布雨yu,"表白华晨宇！
给et指路06：50，黑尾牙小三爷[吃瓜][吃瓜]",36,15,0.1821818637716804,negative,positive
2108249104,挚爱银临,其实我们歌曲的水平还是很好的，主要是某些人的欣赏能力，或者说大家都有钱了，就产生了一些人欣赏歌曲的能力不够，只能听某些流x歌曲，导致某些榜单很难看，不过我还是对未来很期待，只是希望流量都别出来了，呕,26,2,0.9971316868820072,positive,positive
2975043280,cbMWA,针对好明显啊，难道所有的老歌都好听，所有的新歌都不好听？你们看人还是听歌？,14,7,0.7095327923490378,positive,negative
2402893437,觉醒吧小梁,其实2016年许嵩的《青年晚报》里，摄影艺术才是他最牛批的歌,4,2,0.9996998025777384,positive,neutral
2115294619,记忆啊真残酷,最烦发问号还有呕的老子服了   你没听过只能说明你自己听歌的圈子小    你觉得不好听你跳过就是了   发弹幕恶心人？   隔着恶心人不如回家看看你咖喱人安在,22,0,0.0044141115053614,negative,negative
2109999394,ygsbyggjg,跪求up把17 18做了再年更可好，一路追到16后面没了好糟心,4,1,0.4525354150870707,neutral,neutral
2108061045,Q达不溜,"1，告白气球-周杰伦
2，刚好遇见你-李玉刚
3，在这个世界相遇-陈奕迅
4，大鱼-周深
5，你在终点等我-王菲
6，全世界谁倾听你-林宥嘉
7，不说-李荣浩
8，后来的我们-五月天
9，雅俗共赏-许嵩
10，成都-赵雷
11，理想三旬-陈鸿宇
12，父亲写的散文诗-许飞
13，光年之外-邓紫棋
14，我好像在哪见过你-薛之谦
15，空心-光泽
16，山海-草东没有派对
17，Here We Are-华晨宇
18，超越无限-林俊杰
19，恋我癖-蔡依林
20，英雄-周杰伦
21，永远都在-S.H.E
22，心电感应808-张靓颖
23，不害怕-张韶涵
24，在，也不见-孙燕姿
25，越爱越强-张杰
26，小半-陈粒
27，借我-谢春花
28，我要你-任素汐
29，水星记-郭顶
30，春风十里-鹿先森乐队
31，一笑倾城-汪苏泷
32，还魂门-胡彦斌
33，观众-杨丞琳
34，爸爸妈妈-李荣浩
35，两陷-周笔畅
36，时光正好-郁可唯
37，天真有邪-林宥嘉
38，灵魂伴侣-田甄馥
39，如果我们不曾相遇-五月天
40，画-邓紫棋
41，爱情废柴-周杰伦
42，忘了如何遗忘-郭静
43，天若有情-A-Lin
44，刚刚好-薛之谦
45，最佳歌手-许嵩
46，阿刁-赵雷
47，虚拟-陈粒
48，半壶纱-刘珂矣
49，过客-周思涵
50，林中鸟-葛林
纯手打，支持下[微笑]",13,0,1.0,positive,neutral
2108050852,御坂3218号,"告白气球 周杰伦
刚好遇见你 李玉刚
在这个世界相遇 陈奕迅
大鱼 周深
你在终点等我 王菲
全世界谁倾听你 林宥嘉
不说 李荣浩
后来的我们 五月天
雅俗共赏 许嵩
成都 赵雷
理想三旬 陈鸿宇
父亲写的散文诗 许飞
光年之外 邓紫棋
我好像在哪见过你 薛之谦
空心 光泽
山海 草东没有派对
Here We Are 华晨宇
超越无限 林俊杰
恋我癖 蔡依林
英雄 周杰伦
永远都在 SHE
心电感应808 张靓颖
不害怕 张韶涵
在，也不见 孙燕姿
越爱越强 张杰
小半 陈粒
借我 谢春花
我要你 任素汐
水星记 郭顶
春风十里 鹿先森乐队
一笑倾城 汪苏泷
还魂门 胡彦斌
观众 杨丞琳
爸爸妈妈 李荣浩
两陷 周笔畅
时光正好 郁可唯
天真有邪 林宥嘉
灵魂伴侣 田馥甄
如果我们不曾相遇 五月天
画 邓紫棋
爱情废柴 周杰伦
忘了如何遗忘 郭静
天若有情 A-Lin
刚刚好 薛之谦
最佳歌手 许嵩
阿刁 赵雷
虚拟 陈粒
半壶纱 刘珂矣
过客 周思涵
林中鸟 葛林",18,0,1.0,positive,positive
2108001457,者也之乎者也,每次抢到前排都会因为不会说话而上不了神评 啥都不说了我给大家拜个早年,4,0,0.5867025790483565,neutral,positive
2108038811,Kris啊-mua,"1、告白气球——周杰伦
2、刚好遇见你——李玉刚
3、在这个世界相遇——陈奕迅
4、大鱼——周深
5、你在终点等我——王菲
6、从你的全世界路过——林宥嘉
7、不说——李荣浩
8、后来的我们——五月天
9、雅俗共赏——许嵩
10、成都——赵雷
11、理想三旬——陈鸿宇
12、父亲写的散文诗——许飞
13、光年之外——邓紫棋
14、我好像在哪见过你——薛之谦
15、空心——光泽
16、山海——草东没有派对
17、Here We Are——华晨宇
18、超越无限——林俊杰
19、恋我癖——蔡依林
20、英雄——周杰伦
21、永远都在——S.H.E.
22、心电感应808——张靓颖
23、不害怕——张韶涵
24、在，也不见——孙燕姿
25、越爱越强——张杰
26、小半——陈粒
27、借我——谢春花
28、我要你——任素汐
29、水星记——郭顶
30、春风十里——鹿先森乐队
31、一笑倾城——汪苏泷
32、还魂门——胡彦斌
33、观众——杨丞琳
34、爸爸妈妈——李荣浩
35、两陷——周笔畅
36、时光正好——郁可唯
37、天真有邪——林宥嘉
38、灵魂伴侣——田馥甄
39、如果我们不曾相遇——五月天
40、画——邓紫棋
41、爱情废柴——周杰伦
42、忘了如何遗忘——郭静
43、天若有情——A-Lin
44、刚刚好——薛之谦
45、最佳歌手——许嵩
46、阿刁——赵雷
47、虚拟——陈粒
48、半壶纱——刘珂矣
49、过客——周思涵
50、林中鸟——葛林第一次做课代表。好激动。",13,1,1.0,positive,neutral
2108866205,啤酒元帅,我觉得所谓的华语乐坛衰落是个伪命题，过去的造神运动，大量资源集中在某些明星手中，不出名的只能给别人写歌，现在传播渠道广，好多人都自己发表歌曲，由于名气、营销、制作团队等原因，无法做到充分宣传而已。不过想出一个杰伦那样的天才确实需要运气,5,1,0.999770878285396,positive,neutral
2108633395,萌军小伙伴,"看到许嵩的最佳歌手还是有些诧异的，不管是央视元宵上的书香年华，还是春晚刷下来的燕归巢，都比最佳歌手有排面。
不过青年晚报专辑确实质量很好，最佳歌手，摄影艺术，雅俗共赏。",12,3,0.999999842978594,positive,positive
2580380470,你TM给我种花啊,从19年往回听，其实这一年还蛮多好听的[喜极而泣],3,1,0.3051796282230321,neutral,positive
2302020889,AcAzZZZ,发？？？的不是情商有问题就是智商有问题，有话能不能好好讲，你发满屏的？？？是想干嘛，我也不知道你是对歌手有意见还是对歌曲有意见，我只知道这种弹幕倒人胃口。别跟我说不喜欢看就把弹幕关了，我就是为了边听歌边看弹幕才来小破站嗷，谢谢。这种低质量的弹幕真的是把小破站的特色都给搞变味了[嫌弃],11,1,0.0035406271650195,negative,negative
2184282531,新偌,这一年没童话镇是不公平的,9,0,0.3931901566205977,neutral,positive
2168241674,逆蝶就是我,床边故事 前世情人 土耳其冰淇淋 说走就走 不该  这几首不香吗？,3,0,0.5006250306935891,neutral,neutral
2156384940,超生儿zui,路人：辪之谦怎么了，歌不是很好听吗？干嘛黑啊？[酸了],3,1,0.8192721298533335,positive,positive
2113644832,小蛮灬,16年应该有陈一发的童话镇的。想她了。,10,0,0.836308485165164,positive,positive
2113019904,完美是错,16年怎么缘分一道桥都没选进去啊，工作不到位啊[doge],3,3,0.691203543890979,neutral,positive
2109629642,夏屿梦境yu,"引战评论已举报。
某些黑子踩一捧一很有意思？",11,1,0.4323370354337471,neutral,positive
2109552254,老蜜蜂Zzzzz,卡路里越来越近了,3,0,0.6171823707002606,neutral,positive
2109393533,四斋甄俄新,明人不说暗话，俺是来看许嵩的。,8,0,0.3520111059628743,neutral,positive
2108318405,鬼怪clist,还有弹幕秀一些所谓的优越感太恶心了，真的，音乐的大环境本来就不行了，这不是一两个人能改变的，哪怕是周杰伦王力宏林俊杰也已经无能无力，所以没必要喷这喷那，甚至人身攻击，很恶心。,13,0,0.0115588319054108,negative,neutral
2108192421,东东冬-yu,花花🌸,3,0,0.7297953905324696,positive,neutral
2107974406,狮狮吖,陪伴多年的还是他们,3,0,0.9705121296227814,positive,negative
2118443157,虾皮fly,我实在不懂弹幕。不喜欢的就拼命黑，喜欢的拼命舔。非要别人跟你的喜好一样？什么这个也算高能？什么这首也能上榜。什么这首才算歌！我笑了。,7,0,0.910215570492262,positive,positive
2108897275,岄光_,贼烦发问号的，不爱听快进，总有人爱听，发个问号什么意思？让别人觉得就你高雅，就你觉得这首歌很土？,4,2,0.0321058948789493,negative,positive
2159090604,酷刑男,慢慢的。粤语歌退出了舞台，我是广东的。从小学到高中香港，台湾，大陆的歌我们都有听。到了大学，我们听的粤语歌已经停留在林峰（2012雷霆扫毒的《幼稚完》）那个年代及之前。但其实在谢安琪、张敬轩、麦浚龙、吴雨霏等之后的。好像是林峯了，他算是最后一个粤语歌王，（在我们97年这一代）这两三年的何雁诗、菊梓乔、吴若希（都是女歌手成名曲主要都是电视剧主题/结尾曲）算是比较有知名度，但也变得很少众了，她们多数都是唱电视剧主题曲成名的，大陆现在很少引进香港电视剧了，所以现在的香港电视剧歌曲传唱度不高。我这两天从零几年听到18年周杰伦、林俊杰、梁静茹、张韶涵、陈奕迅、五月天、she(田馥甄)、王心凌、许嵩、蔡依林、孙燕姿、杨丞琳等10多年前的人今天仍在努力，这些人可以算得上是我们9095年代主心骨般存在，但也呈现出极大的乏力感，即使是他们，现在歌曲传唱度也很低了。现在的乐坛很少有那种一个歌手（一个组合）一张专辑一堆优质歌曲。现在多数是呈现大分散的状态，可能一个不出名的歌手因为一首歌火了，然后默默无闻了，一个歌手只有一首传唱度高的歌。现在能红个4、5年的歌手（组合）几乎没有。其实邓紫棋、汪苏泷、华晨宇这些都是很有实力的歌手，但大部分都不怎么样了，特别是邓紫棋，挺可惜的，这一系列的变故。,6,5,1.0,positive,positive
4930721104,阿珏Ryan,其实不讨厌华晨宇，但是无法接受一有他，粉丝就和蝗虫一样上来各种刷，各种安利，影响人，没有什么明星是因为粉丝到处舞而成功的,2,0,0.8123255041629163,positive,positive
2261529279,账号已注销,弹幕的跟风狗本质不是因为平台，而是因为唱歌的人，如果一个被认可的主流歌手在抖音火了他们照样盲目吹捧。这些人会扎堆在一个安全区域里边刷存在感，一边diss每年的爆款显得自己有品味，一边用出圈论否定高质量作品，极度双标，也不管这歌究竟如何,5,0,0.686000956517389,neutral,negative
2239105300,草莓芝士黑巧克力蛋糕,我真想说，现在的粉丝经济真严重。别的不说，12年之前哪有什么粉丝吹，哪有粉黑大战。大概因为12年之前大家都强不会存在感觉只捧几个人然后出现黑子这样？,2,3,0.0028308411743963,negative,neutral
2219564992,TeddyAdhitya,童话镇可惜了,5,0,0.9393549630441532,positive,positive
2164339698,白衣浅诺,真的恐怖，屏蔽一个用户一下子几条弹幕全白了，仔细一看，弹幕的内容还差不多，于是笑了。,2,0,0.9207758162100328,positive,neutral
2164311843,克罗地亚狂想曲24,跟下来发现一个现象，到了双J和陈奕迅许嵩五月天就会叫好，到了我喜欢的华晨宇就有了针对歌手的，到了我的本命薛之谦就直接没法看了，告诉那些人吧，华晨宇和薛之谦目前红透的歌都没后来的歌质量好，七重人格和病态就是俩我认为质量非常高的。,6,2,0.9999997072166392,positive,negative
2156951547,SwamkyOrc,我感觉应该有一首童话镇的，反正我是这么想的。。。不喜勿喷,2,1,0.3472749005327753,neutral,positive
2126928218,新兰佐樱一生推,老林的超越无限冷门歌是真的我都没听过几回[笑哭]我大概是个假粉233这一年开始除了老林的新歌我踏入古风圈了,2,2,0.999648074634024,positive,negative
2126797984,珈乐你跟我走吧,每个人都有每个人喜欢的风格，你不喜欢不代表他就不行，你也代表不了大众，就像我觉得五月天的歌不适合我，所以我没怎么听过，但是我从不认为五月天的歌就不行。你一个普通听众天天说着谁谁谁，哪哪年不行，只会让别人觉得你的素质低下。,4,2,0.0646187453690634,negative,neutral
2124469453,小辣椒不会吃辣,华晨宇那里阴阳怪气不就是那几家粉，你以为别人不知道啊，说别人怎样的，转头还不是把自家正主吹上天，装什么清高？粉个歌手还把自己牛逼的，那优越感喔，不知道的还以为是你多牛逼呢！专注自家，互不打扰，但是有些人嘴太贱，也不看看自家主口水歌多烂大街，好意思抨击别人，都是听众，还谁比谁高贵了！什么败坏路人缘，什么粉丝nc，不好意思，在我眼里，你也一样！不用自命清高！这么会叭叭，那请你快点去拯救华语乐坛喔！切！！！,8,0,0.9430376601907436,positive,positive
2117105081,絶叫,是的 还是第一 只是不知道床边故事和土耳其冰淇淋还有不该搁哪去了 爱情废柴倒是上榜了[尴尬],2,1,0.0275055568938012,negative,positive
2113734693,海绵宝宝制杖儿,弹幕刷问号的给爷爬的你们马呢？,2,0,0.0283454318667266,negative,neutral
2110866996,栀子青柠,16年五月天第九张专辑绝对首首都称得上是经典的！！,2,0,0.3628735742546738,neutral,neutral
2108649589,靑渊鋼鬼谷,这个系列听过之后，感觉就是九几年的歌或者说到10年左右的歌，传唱度都蛮高，而且挺好听的，但是到现在来说的话就歌曲的质量也好，传唱度也好，都有点下降了，但是我觉得这其实不仅仅是因为歌曲的原因，也是因为这个时代。明星歌曲商业化的程度提升，文化产品消费速度飙升，流量开始占主导。虽说音乐的门槛在降低，质量可能不会有以前的歌曲质量那么好。但是网络发达也给民谣带来了春天，也贡献了不少好的歌曲。不过更重要的是可能不是因为好歌太少，是因为我们没时间好好听了。,4,3,0.9999999996632094,positive,negative
2108368119,男神眼,16年不行,2,1,0.1213284520911274,negative,neutral
2108313442,土豆子potato,中国好歌曲出来的那几首也挺不错的 苏运莹的野子，戴荃的悟空等等,2,0,0.9997033776607668,positive,positive
2108183767,小马是新人,赞我上去[囧],2,1,0.9096018490786376,positive,positive
2108107973,春姐姥丝鸡,我的天，开头就王炸，周杰伦的告白气球和我的死亡气球,2,0,0.9674981504331508,positive,negative
2108048325,柚甜柚子ovo,半壶纱！！！居然有这个！！白月光呀！,2,0,0.0013778416751498,negative,neutral
2108037985,中二淺,我又来了，再说一遍，排名不分先后哦(=・ω・=),6,0,0.244189679828456,negative,neutral
2107996605,Dragon-124,"感谢up,你币有了[滑稽]",2,0,0.6957233348836079,neutral,positive
2107987709,核动力四轮车,守护我感觉作音乐集锦最好的UP主[惊喜],5,0,0.99009096094146,positive,positive
2828745366,涉世不深的9308,华晨宇不是华语乐坛领军人，是华语乐坛领军唱作人！唱作人！并且这不是歌迷自封的，是经过各大卫视各大品牌认证的！华晨宇本人受到过格莱美大佬的欣赏，并且华晨宇五首歌曲入选2019版山东师范大学音乐学院声乐(男流行)考试曲目，原创歌曲《齐天》入选江苏省艺考曲目。实力真的很能打！（以上皆有证据，不信找我私信。）顺便说一句，华语乐坛领军唱作人这个荣誉加在他身上也不是一天两天了，这时候才拿出来说事大可不必。,4,0,0.9999999989695204,positive,positive
2111358415,-苏格拉-没有底,告白气球也不知道怎么火起来了，但真的和以往的歌比起来一般般。这种风格的歌个人觉得星晴可爱女人比告白气球好听。新声代歌手也只有华晨宇邓紫棋等没几个这些能上的了台面。要么就是民谣歌手，创作好但唱功一般。好多歌也是靠双J撑着。至于许嵩，能说的只有对不起,3,0,0.9999447166686596,positive,positive
2109271728,Aphhhh_,16年的歌感觉大部分都缺点什么，缺点让人一听就被抓住的感觉，总觉得旋律平平，没有很戳的，很多特别的风格也是为了特别而特别，没有顺理成章的感觉,3,1,0.95543541671218,positive,negative
2109210244,我喜欢好吃鱼,华晨宇！！！,3,0,0.1338774162849659,negative,positive
2108435372,莫罗雨,华。。。华什么？给老子爪巴,3,0,0.99402105610682,positive,positive
99032270048,槟榔老师,2016年的还可以啊,1,0,0.5716395469383142,neutral,positive
5244905967,Double-buth,可能是国语乐坛的高质量作品最后一年吧,1,0,0.7387359108292542,positive,positive
3386186546,鱼痛痛,16年的巴蜀人民很幸福，两个城市两首歌唱出各自的特点,1,0,0.9969464190456626,positive,positive
3127302999,阿尔托の冒险,草东没有派对16年金曲奖最佳新人山海近几年摇滚堪称神作，不知道你们脑子是咋了？你是只听情歌吗？,1,1,0.9640188633980548,positive,neutral
3085297928,阿尔托の冒险,华晨宇那首歌很有层次感，不能只听说唱部分,1,0,0.9193642900673024,positive,positive
2940972969,MysTicaly,童话镇，可惜了,1,0,0.9393549630441532,positive,neutral
