rpid,name,content,like,rcount,sentiment_score,analysis_result,bertlabel
2085424119,疾风野野,刚看过2012的汇总我发现我只听过杰伦的《红尘客栈》……11过后真的很难得听新歌了，好像开始不能接受那些“歌”了。,1.0,0.0,0.8581971641696617,positive,positive
2084061853,-无言以对-,我怀疑11年后我就没听歌，11前的歌基本都听过，12及以后没几首是熟悉的,2.0,1.0,0.0497945966548452,negative,neutral
2083627303,哥你睡了吗,田馥甄 一直在唱歌的女孩 从天团到单飞 谢谢你的歌声一直陪着我,1.0,0.0,0.9728244531770596,positive,positive
2080077144,不想长大的SHERO,怎么肥事 人越来越少了 95后的初中时代,2.0,0.0,0.779446095344598,positive,negative
2076523111,老婆的升旗手,五迷来吹第二人生了，金曲奖七提六中，被黑掉了最不可能丢的最佳作词，这个时候是五月天颜值制作能力唱功状态综合水平最高的时候,4.0,1.0,0.9968154695816346,positive,neutral
2075014937,抓抓熊爪手,2011年nb，歌曲质量很高，尤其是夜空中最亮的星和追梦赤子心,7.0,0.0,0.9952144542431997,positive,negative
2073507202,一朝岁月收拾,有一说一，三巨头的歌真的很不错[微笑],3.0,1.0,0.9756798858175714,positive,neutral
2073439157,陌上春风,一步步看着UP从几十个粉到十万粉，撒花，鼓掌。,5.0,0.0,0.7918849843162978,positive,negative
2073366061,摘星阿毛,所以我现在还在听的歌都已经这么多年了,2.0,0.0,0.8331457238804219,positive,positive
2073281070,小明好讨厌呀,最近喜欢听萧亚轩的歌，有的超戳,4.0,0.0,0.7752426884686666,positive,neutral
2073246717,浅草鱿鱼,up会做到19年吗,2.0,0.0,0.3855437272860147,neutral,positive
2073193846,潮汕马化腾,筷子兄弟的父亲 老男孩都是抄袭别人的 纯垃圾,1.0,1.0,0.4179287579275769,neutral,neutral
2073165837,夏夜凉_,已经好多没听过了[笑哭],2.0,0.0,0.7918035269878911,positive,negative
2073140403,龙王-太一,11年港台的情歌太平了，反而是网络歌曲让人耳目一新。,1.0,0.0,0.988706230266192,positive,neutral
2073107527,csh卉,魔鬼中的天使,,,0.9564547322245852,positive,neutral
依然爱你,,,,,0.5,neutral,positive
学不会,,,,,0.5,neutral,negative
你好吗,,,,,0.5,neutral,negative
我最亲爱的,,,,,0.5,neutral,negative
我不愿让你一个人,,,,,0.5,neutral,negative
喜欢寂寞,,,,,0.5,neutral,negative
孤独患者,,,,,0.5,neutral,negative
愚人的国度,,,,,0.5,neutral,positive
吴哥窟,,,,,0.5,neutral,positive
那个男人,,,,,0.5,neutral,neutral
怎么说我不爱你,,,,,0.5,neutral,neutral
小永远,,,,,0.5,neutral,neutral
最重要的决定,,,,,0.5,neutral,negative
想象之中,,,,,0.5,neutral,positive
明天你好,,,,,0.5,neutral,positive
夜空中最亮的星,,,,,0.5,neutral,neutral
追梦赤子心,,,,,0.5,neutral,neutral
南方姑娘,,,,,0.5,neutral,negative
心动,,,,,0.5,neutral,negative
如果爱忘了,,,,,0.5,neutral,positive
遗失的心跳,,,,,0.5,neutral,neutral
煎熬,,,,,0.5,neutral,neutral
因为爱情,,,,,0.5,neutral,negative
三寸天堂,,,,,0.5,neutral,neutral
那些年,,,,,0.5,neutral,negative
我不会喜欢你,,,,,0.5,neutral,positive
想自由,,,,,0.5,neutral,negative
后会无期,,,,,0.5,neutral,negative
怎么唱情歌,,,,,0.5,neutral,neutral
末班车,,,,,0.5,neutral,negative
星空,,,,,0.5,neutral,positive
那些很冒险的梦,,,,,0.5,neutral,neutral
你被写在我的歌里,,,,,0.5,neutral,neutral
火力全开,,,,,0.5,neutral,negative
独一无二only you,,,,,0.5,neutral,positive
公主病,,,,,0.5,neutral,negative
全面通缉,,,,,0.5,neutral,neutral
星辰变,,,,,0.5,neutral,negative
亚特兰蒂斯,,,,,0.5,neutral,negative
不哭,,,,,0.5,neutral,positive
最接近天堂的地方,,,,,0.5,neutral,negative
存在,,,,,0.5,neutral,positive
我很忙,,,,,0.5,neutral,negative
微博控,,,,,0.5,neutral,positive
不分手的恋爱,,,,,0.5,neutral,positive
坏女孩,,,,,0.5,neutral,negative
无法原谅,,,,,0.5,neutral,neutral
爱的供养,,,,,0.5,neutral,negative
老男孩,1,2,,,0.3305578684429642,neutral,negative
2073085259,会长家的冰莲鲨,2011年仍然有几首特别好的歌曲，其中父亲。追梦赤子心。还有无法原谅（你怎么穿着品如的衣服呀？[滑稽]）都是让我记忆深刻的歌,1.0,1.0,0.9999743528216302,positive,neutral
2073060115,不曾设想的道路,好歌要慢慢发现了,1.0,0.0,0.928413669320464,positive,positive
2073052149,王总快飞,up能不能做一下韩语或欧美的近20年盘点,4.0,6.0,0.8827742224276711,positive,negative
2073049121,狗半仙儿吖,神仙累了,1.0,0.0,0.8160175157077281,positive,positive
2073042642,B站首席投币官,等待一个课代表,1.0,0.0,0.7163304347047649,positive,positive
2073040241,ABCDEFGAS,第三,1.0,0.0,0.360576923076923,neutral,negative
2073033148,snsdttsJessica,"提前预定19年鸡你太美,期待",1.0,2.0,0.5723892579762623,neutral,negative
2073032495,龙王-太一,第一，希望有飞儿,1.0,0.0,0.5609323684811156,neutral,neutral
100339869392,唯爱紫霞呀,"大家好，我花了点时间把up主这个系列的绝大部分歌曲都给收藏到了一个歌单，方便大家可以集中的收听，由于一些版权原因所以有些不是原唱，抱歉。还有部分搜不到。喜欢的可以收藏哦
分享lizhengde创建的歌单「特别经典的老歌」: https://y.music.163.com/m/playlist?id=7263790177&userid=416254517&creatorId=416254517 (来自@网易云音乐)",1.0,0.0,0.9999936456991392,positive,neutral
2073151858,一梦碎今生,从神仙打架到垃圾分类的过程[doge]还好我已经把歌单都整理出来了  统一都在qq音乐里，毕竟网易没有周董的歌[doge]从00年到10年[滑稽]只把自己喜欢的收藏了[吃瓜]广场舞通通不在试听列表里面[滑稽],1.0,3.0,0.9914997775423404,positive,negative
2073150033,那美克星,11年的歌还算熟悉。不知道后几年怎么样。,1.0,0.0,0.6424363784786071,neutral,negative
97538962688,联合起来两面包夹芝士,[小缘_吃瓜],0.0,0.0,0.4476784585098667,neutral,positive
97450737456,聽I这一季雨落,[嗑瓜子][doge][吃瓜],0.0,1.0,0.127358307169776,negative,positive
95558521248,121023,再刷发现王力宏塌房了，唉,0.0,1.0,0.0555233389519429,negative,neutral
5538475192,酒久Yiq,确实，第二年的金曲奖的歌曲首首经典，竞争激烈，何况还有很多未入围的遗珠,0.0,0.0,0.9197906301745296,positive,positive
5508644293,西非竹竽儿,啊啊啊杨幂顶流之路的开始！,0.0,0.0,0.9327640808958372,positive,negative
5185523476,秦王↑荆轲,没千百度我是不服的,0.0,0.0,0.1015268320102406,negative,positive
4977191400,筱泌宰治,看了up的视频才发现我现在几乎不听10年以后的华语歌曲了[笑哭],0.0,0.0,0.7606482462375944,positive,negative
4774716602,猫窝为秋风所破歌,没有飞儿的亚特兰蒂斯？,0.0,0.0,0.4737672181921908,neutral,negative
4735434890,孙老呆,不知道为什么，我看到牛奶咖啡总有一种看到生物股长的感觉。[思考][思考][思考][思考],0.0,0.0,0.9999916599500358,positive,neutral
4142515270,曲折而已,没有老男孩就离谱,0.0,0.0,0.7251751462263201,positive,neutral
3692004066,克罗米番茄,何洁，童年女神，特别喜欢她的笑容,0.0,0.0,0.9863809695790704,positive,negative
3671037709,明月伴我心_,播放最多翻了3页，没排面啊11,0.0,0.0,0.0432195651676978,negative,negative
3557242420,一行琉璃るり,其实贝加尔湖畔也可以,0.0,0.0,0.574549474228723,neutral,neutral
3550646687,仙草意大利炮,开头暴击,0.0,0.0,0.7369066611247281,positive,neutral
3502430078,在孤洲,2011年感觉整体质量还可以啊,0.0,0.0,0.7767810116902272,positive,neutral
3096594715,致设计,没有我的好兄弟？,0.0,0.0,0.4834430379957911,neutral,neutral
3088365645,橙色八月0_0,感觉比10好点,0.0,0.0,0.1180302351880997,negative,positive
2947255029,你这超霸真搞笑,我发现了三幻神，夫妻档都是一起出的[OK],0.0,0.0,0.6426805913145456,neutral,negative
2934375595,-记忆的永恒-,11年上初中开始住宿很少能听歌……其实还不错,0.0,0.0,0.9259447680844968,positive,positive
2919360798,楚昤,我怕是没经历过11年，三分之二点七没听过。,0.0,0.0,0.0441122966260858,negative,neutral
2904400413,香港Mark哥,个人认为华语乐坛2008开始明显衰落，2012以后就真不行了,0.0,0.0,0.4404168844386162,neutral,negative
2661954726,逍遥神齐,我是你的娃娃，一分一秒，天马行空，记忆中遥远的春天，蓝蓝天，巧克力牛奶，真爱来敲门，流浪猫，无限度自由，这些歌都很好听的,0.0,0.0,0.9999999971997996,positive,neutral
2608312357,瑾儿er,当时坐在奶茶店里听《父亲》，哭的稀里哗啦。。。,0.0,0.0,0.9969620900498312,positive,positive
2550045427,夜猫不想努力,[笑哭]后段昏昏欲睡的我，突然被最后三首炸醒了,0.0,0.0,0.9378915793767736,positive,negative
2531228102,热爱改变人生,11年不错啊，很多很经典的歌,0.0,0.0,0.9801326177772892,positive,neutral
2524737420,拉普拉普啦,11年怎么没有李宗盛的『给自己的歌』？,0.0,0.0,0.5829115830571217,neutral,positive
2499131568,杰克逊3迈克尔3波风,为啥没天堂,0.0,0.0,0.1058505769955285,negative,neutral
2493917649,啾啾无敌呀,七哥,0.0,0.0,0.5,neutral,positive
2482751851,泽野螂螳,喝了口泻立停撤所没去成,0.0,0.0,0.1616134497331837,negative,negative
2393783029,伍-黎,没有干杯吗,0.0,1.0,0.5,neutral,positive
2379890473,大白兔奶猫喵喵喵,居然是快十年前的歌,0.0,0.0,0.4946769679508678,neutral,negative
2351535767,派海绵大,三巨头联名,0.0,0.0,0.1368884438054957,negative,negative
2351534657,派海绵大,nbnbnbnbnb 第一个喜欢的女生最爱的歌 初一,0.0,0.0,0.9971116989778976,positive,negative
2300064234,仙女君Max,看到我幂超开心 看到弹幕某些傻逼[吐],0.0,0.0,0.7162504691011199,positive,positive
2298992463,买奶油不用劵,为啥才3000多赞？,0.0,0.0,0.2561014653892395,negative,neutral
2249522249,夢京蝉,11年丢了一首，我童年男神郑源的寒江雪,0.0,0.0,0.9181513792070032,positive,negative
2228603388,tiger吴吴,好听,0.0,0.0,0.3333333333333333,neutral,positive
2216624230,北极老冰棍,感觉10年后jay的心思就不在音乐上了,0.0,0.0,0.2668795718454992,negative,negative
2211031382,懒猫不瘦,云朵的《我的楼兰》不是2011年的吗,0.0,0.0,0.584517732302599,neutral,neutral
2207609699,迷之麥片,2020都要来了。。。,0.0,0.0,0.4832303208946367,neutral,positive
2195789759,續情Cynthia,五月天的《干杯》,0.0,0.0,0.5996898389730073,neutral,negative
2175575576,愫苍苍,30/48总觉得青春在慢慢过去,0.0,0.0,0.9972883506689166,positive,positive
2173961295,養鱼的猫,发现11年还是很多经典的歌,0.0,0.0,0.7921611775918006,positive,neutral
2163694378,甄为你而来,为老田爆灯,0.0,0.0,0.4737672181921908,neutral,negative
2161177247,蜡笔小新的果果,11没有Eason的苦瓜不科学,0.0,0.0,0.2555901037000045,negative,positive
2157405941,没名字好取额,有些好像最近几年才翻红得。。。,0.0,0.0,0.2047902598124643,negative,positive
2156820347,戏少点,貌似10年后，歌就淡了，那时高中，听英文歌多了[微笑],0.0,0.0,0.8538769738909787,positive,positive
2156114883,Mona_X,从11年不太听华语音乐 感觉这些歌没发布多久 原来都快十年了,0.0,0.0,0.0292502116139461,negative,negative
2154982991,陪你去看日落_,听着听着竟然忘记了发弹幕，从06听到现在，继续肝下去[阴险],0.0,0.0,0.7148444467042705,positive,neutral
2149151289,進擊の王小猴,说出来你们可能不信 当时我还看冯提莫直播的时候 是我推荐她试着翻唱何洁小永远的 特喜欢这首歌,0.0,0.0,0.6499494774871566,neutral,positive
2141685331,small酥,已经开始一半没听过了,0.0,0.0,0.3336310668856312,neutral,neutral
2141595313,天上屿白,有一说一，从10年开始，很多歌都没听过了,0.0,0.0,0.4934449249592394,neutral,neutral
2134796400,伊瓦瓦,怎么说我不爱你 独一无二 不哭 不分手的恋爱 坏女孩,0.0,0.0,0.951385971124843,positive,negative
2130281020,路人甲zr,2011的街歌居然没有我的心好冷?这明显不科学.,0.0,0.0,0.7124061584032605,positive,positive
2130174691,savagezy,当年，将爱情进行到底，我俩看的最后一部电影，因为爱情一出来，他哭了，问他咋哭了，没说话……几天之后他提出了分手，恍然大呼。直到现在都不能听完整因为爱情。,0.0,1.0,0.9999716494380227,positive,neutral
2122308031,曾慷慨分享心爱玩具,！！！,0.0,0.0,0.2063789868667916,negative,neutral
2113475932,hlp13171,这一年。。。杰伦的《惊叹号》被某些人骂下了神探。。。呵呵..,0.0,1.0,0.9840171556276672,positive,positive
2105639619,乌云阻拦明月涌河湾,11年竟然不把《盖亚》和《诺亚方舟》放进去……同时拿几项金曲奖这么没排面吗,0.0,0.0,0.0087395578036167,negative,negative
2101365729,乙叔_,那年我22，酸甜苦辣咸人生百味我静思,0.0,0.0,0.932160106332392,positive,neutral
2100479469,都安DAWN,我不愿让你一个人！！！,0.0,0.0,0.1192119224351573,negative,positive
2100265603,折木菌不会砍树,孙燕姿愚人的国度是09年5月15日在内地发行的，希望阿婆严谨一点,0.0,0.0,0.3915251804313329,neutral,neutral
2099518988,倔强的豌豆炮,好奇为啥汪苏泷一个东北人唱歌咬字那么像港台腔。。。,0.0,1.0,0.8366533034695641,positive,neutral
2094274509,kingkongPULS,首尾才是这一年的主题!其他GG,0.0,0.0,0.1587986981115688,negative,neutral
2093525648,529780648,报告老板,0.0,0.0,0.5973574523735978,neutral,neutral
2093522427,529780648,111,0.0,0.0,0.2500000000000001,negative,negative
2092984322,SAIL517,其实每年就看那几个人的歌怎么样。。。,0.0,0.0,0.7718319915478131,positive,neutral
2091510935,篆流年,哈士奇乱入,0.0,0.0,0.1930118750278773,negative,neutral
2089103489,水裹沙拉,呕尼玛呢,0.0,0.0,0.5,neutral,neutral
2089013860,也许只是无奈,三巨头的年代,0.0,0.0,0.5023055677275006,neutral,positive
2086818245,土豪队长,这首不错的，最耐听,0.0,0.0,0.95464786045687,positive,neutral
2086211028,Ty丶浪子,卧槽！王炸。,0.0,0.0,0.8274005891152684,positive,positive
2084471163,忙漆黑,奶茶三杰是什么东西,0.0,0.0,0.9964923641903686,positive,positive
2083757754,饼干的GG,喜欢明天你好和我很忙,0.0,0.0,0.5275406921176137,neutral,neutral
2081918108,阿嘟嘟鲲勃,封面！！！,0.0,0.0,0.3949293444216883,neutral,positive
2081771283,苏打水16,下一期那个男人该来了吧,0.0,0.0,0.6445536814166495,neutral,positive
2081738865,EverVioIet,2012是华语乐坛的回光返照？,0.0,0.0,0.8553401763997439,positive,positive
2081411731,SYAZ002,大一了,0.0,0.0,0.875,positive,positive
2080618882,絮散成河,11年每首歌都能唱出来，那年我有了自己的第一个mp3,0.0,0.0,0.9946517814990868,positive,negative
2080595845,老年喵要开始运动了,关注一下，坐等近几年无歌可剪[doge],0.0,0.0,0.8310068368167864,positive,negative
2080276318,叶氪,五月天，666,0.0,0.0,0.5996898389730073,neutral,neutral
2080269998,叶氪,你好吗,0.0,0.0,0.6558628208940429,neutral,negative
2078956961,罗Lewin,来了[微笑],0.0,0.0,0.7608695652173911,positive,neutral
2078423030,鬼怪clist,只能说内地开始发力，开始追赶台湾乐坛,0.0,1.0,0.7667216647609513,positive,negative
2078071830,我一个白菜,有网易云歌单吗,0.0,0.0,0.757992198984047,positive,negative
2077969821,捣浆糊之王,11年也该还可以,0.0,0.0,0.3355957973460891,neutral,neutral
