video_title,bullet_time,bullet_content
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 14:54:39,刘畊宏作词、作曲并演唱
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 14:53:36,许常德作词，伍乐城作曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 01:57:38,歌剧一起火，双杀！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 01:53:22,这首太虐了！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-27 16:05:49,做操时代前来报到
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-21 14:40:40,诸神之战，真的一个凡人都没有
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-05 01:52:39,听的最多是在非诚勿扰
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-03 23:06:51,DVD家里还有
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-03 23:03:10,大家注意：张含韵其实05年早就出道了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-16 21:34:51,同名受害者
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-14 16:49:17,盲猜逍遥叹
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-05 13:59:53,当年的神仙，现在有几个还火的
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-19 23:04:11,刘畊宏原来是歌手！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-14 20:50:25,：片尾喊得蒙毅真是哭死
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-10 22:59:22,哪有开局扔王炸的？会不会打牌{doge}
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-08-30 19:15:18,甜心教主王心凌！！！！！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-17 00:22:40,全场最佳
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-05 11:10:39,上台领奖！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-02 19:16:04,刘畊宏既然会唱歌
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-30 12:53:22,这首歌当时听的时候瞬间觉得超好听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-29 22:24:57,知道为什么当时我的MP3内存总是不够了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 18:32:00,高一听了一年的知足
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-25 02:01:56,作弊，一手牌全是王炸！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 12:19:47,卧槽卧槽，DNA动了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 23:27:53,甜心教主
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 01:51:02,第一首没听过的哈哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-07 21:19:22,真的没想到那个年代竟成了黄金时代
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-29 11:14:58,夜曲一响上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-29 00:57:59,健身时代爆红的刘耕宏
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-12 19:36:04,你一直在丢王炸，根本没停过！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-22 23:04:09,夜曲一响，上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-13 20:07:48,夜曲一响上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-10 15:06:08,伤感三巨头之一
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-08-07 20:57:39,手机铃声哈哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-08-01 08:25:42,进度条未过半
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-28 09:00:13,恭迎甜心教主回归！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-08 18:59:55,刘畊宏原来是唱歌的
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-06 16:10:12,开局王炸
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-05 11:10:52,上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-23 17:42:24,发送短信获取彩铃
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-15 01:55:12,我买的第一张实体专
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-04 20:22:10,哪有一开局就扔大王的？？
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-28 12:49:41,想当年这些歌都在一张vcd里吗（盗版光盘）
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 14:36:26,然后转职变成了厨师
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 23:08:14,我還記得小時候每次看這首歌的mv都會哭
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 23:07:05,我爱死这首了，听这首就好像回到幼儿园的时候
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 14:51:53,王中言作词，崔浚荣作曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 14:39:23,林俊杰作曲、李瑞洵填词
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-05 01:53:29,知足！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-20 10:08:01,草原悍匪出道了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-02 01:23:47,八年最红的一首歌了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-07 13:24:18,十一月的嚣张
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-23 00:51:52,童话啊无限循环的歌，泪目
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-05 11:34:07,厨子唱歌还不错的
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-23 17:40:36,第一首听哭的歌
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-21 21:43:15,一手牌怎么全是炸
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-01 15:37:16,小师妹立牌了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-01 15:36:10,那时候想出头太难了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 18:35:03,全体起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 12:18:31,神仙打架的年代
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-13 13:25:35,终于知道他为啥叫二哥了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-07 23:36:13,被名字连累的歌手~
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-21 14:45:52,彩铃专场哈哈哈哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-16 10:05:12,曾毅这造型真的是学酷龙hhh
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-15 10:20:12,夜曲前奏一响，杰伦上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-10 01:23:03,当初这个节目，全班都在卷
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-05 18:05:43,仍然拣尽寒枝不肯安歇微带着后悔，寂寞沙洲我该思念谁
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-27 01:24:23,全体起立！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-15 09:05:12,爷青回
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-08 17:54:36,哈哈哈这首歌 绝了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-11 19:41:23,从头炸到尾
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-08-01 16:15:06,我得刘教练！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-25 10:37:49,十一月的嚣张哈哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-18 14:27:28,记忆里的声音
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-01 01:22:37,成龙金喜善版本更好听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-31 20:50:42,放现在随便一首都是神曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-28 12:44:46,随便拿出一首来放到现在，都是乱杀
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-28 02:29:35,《中国话》
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-27 17:14:59,手机彩铃
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 21:55:53,最早的网络歌手
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 18:07:41,没有张栋梁吗哈哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 15:24:39,突然发现全都会唱
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-25 21:18:33,这首歌居然是06年的
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 20:30:33,哈哈哈画风突变
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-22 18:42:46,画风逐渐跑偏
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-22 18:42:14,画风突变
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-11 21:40:12,等一下，他反转了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-29 11:21:06,超级女声
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-18 07:55:24,mv女主是想见你的柯佳嬿
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-09 12:06:28,画风突变！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-04 15:53:15,劲舞团神曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-03 23:42:52,飞儿属于王炸了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-03 23:02:03,刘耕宏是周杰伦最好的朋友
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-03 12:37:39,甜妹张含韵，放现在会更火
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:48:46,05年卷死了....随便一首放在如今都能赚死
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-21 20:51:52,刚哥
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-16 21:35:27,全体起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-14 20:59:57,来了来了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-12 02:46:05,他来了！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-09 03:00:26,刚哥
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-09 02:58:16,丝路太丝滑了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-06 23:10:58,全体起立！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-06 18:39:48,甜心教主
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-27 22:36:59,彩铃神曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-20 17:30:13,不得命，我的初代女神出现了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-28 19:04:11,方文山作词
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-31 18:09:54,甜心教主
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-24 09:55:05,这个可太火了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-25 16:45:18,一起立就坐不下去
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-20 17:30:15,进入彩铃时代
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-09 19:38:21,告白神曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-07 21:19:52,铲车人集合！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-05 01:25:58,全体起立！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-04 22:46:19,当年网络歌曲比现在强多了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-04 20:27:50,国家队怎么又来踢馆？？
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-29 13:39:09,吉吉国王蚌埠住了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 23:35:10,00后也在听这些
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 18:43:25,小刚老师YYDS
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 18:33:29,大城小爱排面！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 02:02:35,我还以为就我记得这首歌了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-25 18:37:57,这个是真好听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 12:32:01,高中真的好喜欢金莎
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-22 23:56:59,恶魔在身边
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-17 15:55:01,好怀念
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-08 14:31:02,夜曲一响 必须领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-07 20:53:37,谁想到刘耕宏现在带全民健身了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-01 06:28:54,感觉应该是睫毛弯弯啊，怎么是我会好好的
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-29 11:18:24,恶魔在身边
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-27 21:08:50,大家一起跳起来
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-27 00:54:39,2022年刘畊宏又火了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-26 03:29:13,彩铃王者
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-05 01:54:19,这歌我我现在都爱听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-29 21:42:28,起立！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-28 19:49:28,66666
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-27 00:10:16,全体起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-22 23:14:02,好听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-17 14:06:32,全体起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-17 11:29:10,好听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-12 00:35:01,哭了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-12 00:34:42,真的太甜了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-10 15:07:06,欧也
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-09 03:02:26,现在很漂亮
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-05 19:23:30,广场舞统治者
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-03 01:23:24,甜心教主
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-27 23:15:42,我王姐
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-27 22:34:26,青春
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-19 18:47:24,万恶之源
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-28 21:33:23,好喜欢这首歌
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-09-28 18:12:01,喵喵喵
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-07-26 00:19:33,夜曲一响上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-27 12:53:11,给甜心教主一个排面
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-26 20:08:57,忍不住了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-02 13:59:19,这一年我高二
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-01 13:21:49,厨子真的帅
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-30 17:43:53,彩铃时代！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-30 09:18:15,全体起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-29 16:09:31,放今天就是抖音神曲
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 13:34:21,哈哈哈哈对不起蚌埠住了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-25 21:53:46,一年三张百万专辑的来了，前无古人后无来者
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 17:16:51,后舍真是够了，hhhh
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 12:38:41,曾毅在这段里没有说词hhh
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-23 05:53:39,开局王炸
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-29 11:19:48,每一首都王炸
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-21 23:37:50,2022年健身时期来的
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-28 19:49:13,66666
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-26 17:26:32,我擦
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-23 06:16:15,霸榜了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-22 23:13:18,手机铃声
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-13 19:19:41,起立起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-12 02:45:18,哈哈哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-12 02:45:03,泪奔了！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-10 22:40:57,全体起立
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-05 13:29:24,甜心教主
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-03 22:19:35,现在还是好听
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-30 09:03:29,二哥
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-27 23:16:07,小刚
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-27 23:11:50,上台领奖
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-10-27 23:11:42,夜曲一响
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-23 22:37:41,阿信作词真的很绝
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-20 12:49:29,霸哥！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-19 21:06:04,2022年前来考古，王姐火了，火的一塌糊涂
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-15 22:24:43,五月天必须有排面
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-30 22:06:33,可是我是02年的，我都听过诶
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-27 12:43:36,啊啊啊啊啊啊啊啊五月天！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-26 14:36:49,我听的粤语版哈哈
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-25 21:27:13,又是王炸
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-05-24 01:21:54,全部会唱
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-22 23:23:56,铲车人集合
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-21 14:42:25,乌克兰有
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-17 18:40:27,刘亦菲太好看了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-04-09 11:59:50,结婚现场
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-12 02:44:39,哭了！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-20 17:22:22,这是敦煌宣传曲吧
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-06-12 08:56:26,2004-2007年，我的高中真是听歌听得充实
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-30 23:08:18,这首歌可以和阿杜的《他一定很爱你》齐名了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-30 18:48:56,公司想把它打造成第二个周杰伦，但是周杰伦就只有一个
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-30 16:31:26,你之前的视频也有这首歌，它到底是哪年的？
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-29 06:19:10,这年我7岁
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-28 01:35:37,这个郭美美不是网上那个郭美美
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-28 01:29:26,这首就是神
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-27 22:58:40,林俊杰双杀
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-27 22:58:22,？？？？？？？？？？
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-27 22:56:25,林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-27 01:23:07,我2岁
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-26 21:47:39,王炸
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-26 17:27:01,当年火得不行
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-26 17:26:46,都是大神
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-26 17:23:37,90 后00 后听的都是这些，你看现在听的都是啥
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:55:06,阿桑姐也去世了.....
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:54:11,我哥手机里一共下了六首笔记 服了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:53:03,我坐不住了！！！！起立！！！！！！
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:52:15,这个教练还会唱歌啊
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:51:06,可算大陆队来了
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:50:01,这时候还20岁吧 好漂亮啊
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:47:56,对不起 小时候还互相撕过谁最好听 现在随便一个回来唱歌我都给ta打榜打到天荒地老
2004年的华语乐坛，那才是真正的神仙打架！听起来就热泪盈眶,2022-11-25 00:46:13,第一次听这个歌 是关着灯外面路灯和月光一起打进来 配合前奏仙死了
