video_title,bullet_time,bullet_content
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-16 17:04:25,当年的铃声
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-14 16:00:40,哈哈哈我记得好清楚这首歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-09 02:01:51,哈哈哈哈哈看的突然很想接吻了哈哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-07 10:37:08,天青色等烟雨，而我咕咕咕嘎嘎
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-07 00:50:55,我以为他是朴树。。
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-07 00:47:42,这个mv哈哈哈哈哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-07 00:46:39,力宏属于音乐 他不属于家庭 希望他回来
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-05 23:17:23,杰哥从这一年走上了国家队之路。。。。
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-05 17:34:59,哭了卧槽 都是我的青春啊
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-03 21:48:27,卧槽卧槽，飞轮海！！！爷青回
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-03 19:14:12,张继聪：她老公正废柴，见他一次打一次
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-03 00:39:02,英语听力试音
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-03 00:17:18,全村人又有希望了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-01 23:39:38,最让我心痛的歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-04-01 01:59:47,《温柔》是五月天的歌哦
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-28 22:41:24,这不得有腾大爷的一席之地吗
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-28 02:26:16,那年唱哭了好多人呐！！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-25 06:12:02,大张伟说了，他这首歌的灵感来自相声里面的《十三香》的唱段
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-21 23:30:22,再闻已是曲中人
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-19 23:33:31,王力宏的歌真的好听他大爷的，为什么是个烂人
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-19 17:48:36,公主公主
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-19 17:48:25,当初又怎么知道这些歌，已经是巅峰了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-19 17:46:00,S H E
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-19 06:16:11,《不能说的秘密》!!!
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-19 06:03:20,开局王炸！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-18 23:21:29,双插头时代路过
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-18 00:46:09,一镜到底的装修
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-17 01:27:24,王力宏竟然塌了……
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-16 23:11:21,二哥三杀
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-16 22:25:57,王力宏太帅了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-16 13:53:13,被妈妈耽误的歌手
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-15 02:44:49,冷知识：这是日本歌，买了版权填词
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-09 21:10:07,为什么听哭了，这可是一整个青春啊
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-05 23:30:05,和初恋一起看的，现在已经分手两年多了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-03-02 10:35:18,天青色等烟雨 而我在等你
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-27 07:20:33,《冷门小众歌手孙燕姿》
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-26 02:21:09,最美太阳当年王炸
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-25 16:24:21,这MV哈哈哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-23 22:24:11,KTV检验感情的歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-23 22:21:38,不知道说什么 给磕个头吧
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-23 22:20:39,当年热门铃声之一
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-23 22:11:40,一起哭死
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-23 21:59:47,核能！至今在我歌单里
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-17 03:32:54,这首歌当年真的爆炸火 传唱度比杰伦高的高
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-16 22:41:23,哈哈哈，这连续全是彩铃
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-15 00:17:39,要命了 日不落我小时候被我姐支配 我从小跳到大呜呜
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-15 00:15:19,回忆的画面在荡着秋千 梦开始不甜~
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-15 00:14:40,救命了家人 电影也很好看呜呜呜
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-14 23:30:04,前方优质偶像
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-13 23:37:03,连续几首都是王炸啊啊啊啊啊啊
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-12 05:49:16,你们小时候都不看我型我秀的嘛
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-08 08:30:44,你一拖动就会直接切歌，好评哎
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-07 21:31:00,周董五杀！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-07 21:22:54,冷门歌手
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-06 19:52:14,周董：其实我在跟自己下棋
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-04 17:27:05,《会有天使替我爱你》当年这本小说全班女生传看哭了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-02-04 14:54:38,卧槽，估计00后不知道这个组合
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-28 14:38:32,漂泊游子神曲
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-27 00:01:15,被腾格尔翻唱了，不过时！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-26 02:19:42,我在KTV唱了很久的歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-24 21:03:32,《我很忙》
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-23 23:53:57,杰哥进场，开始追赶前两杰
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-23 11:40:05,杰伦：一直是我怕你们烦
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-23 10:56:52,杰伦：是我是我还是我
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-22 23:19:17,真的很绝的一首歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-22 23:13:00,当年真是惊艳到我，曲风很特别，MV还有故事线，太走心了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-22 23:12:23,这支MV是不是还有李多海
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-22 23:10:04,啊啊啊啊啊啊~黑糖玛奇朵！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-16 15:29:13,这首歌的层次故事感和情绪递进无敌了！！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-16 15:20:18,对唱高产年
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-16 15:19:55,五位大爷和陈大娘的小甜歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-16 15:11:17,蹲一个我怀念的
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-16 14:42:57,开局王炸
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-14 00:23:30,这歌唱碎了我十七岁的心
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-12 19:47:10,什么谁被拍的啊哈哈啊哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-09 13:17:14,青花瓷！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-09 00:10:57,可惜当年糊锅底了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-08 17:31:01,他们是不是都商量好了不发歌了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-08 15:35:33,非你莫属和专属天使是一起听的
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-07 12:46:24,我靠我靠！！！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-07 01:41:49,再给我两份葱让我把记忆煎成饼
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-06 23:54:13,卧槽卧槽卧槽神仙打架啊
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-04 23:30:25,把记忆煎成饼
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-02 18:49:17,我 觉 得 不 行！！！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2022-01-02 10:25:43,那个男人又来了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-30 20:22:35,？？？这是这么早的歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-30 20:21:24,爱是不是不开口才珍贵
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-30 04:23:41,杰伦好忙啊哈哈哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-30 01:29:12,日不落 我只听腾格尔
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-29 23:33:44,无与伦比的美丽
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-28 22:30:57,兄弟们腿酸了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-28 22:03:35,当年有幸得到过三张亲笔签名照
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-27 21:10:51,我去 断桥残雪开始持续王炸
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-26 22:53:05,我们高中地理老师最喜欢的歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-26 22:42:00,啊，满满的回忆
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-25 20:53:02,他们不是不会唱歌吗哈哈哈哈哈哈哈哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-25 01:18:55,07到底经历了什么
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-24 20:36:48,山寨机的大嗓门哈哈哈
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-24 20:31:27,谢谢你的温柔！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-21 13:11:57,上午最后一节课，快要放学前，必唱一首歌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-21 12:56:38,校园歌曲大赛必唱
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-21 12:52:52,王力宏变了，看着不自然了，人社崩塌
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-21 10:58:31,开局王炸
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-20 19:34:59,这首歌……是我一个舍友的闹铃……我很能体会他的想法
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-18 00:54:10,张震岳 《再见》 这整张专辑都听的让人很上头。
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-17 18:20:47,冷门小众歌手出现了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-17 14:52:55,能给句词吗（doge）
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-16 20:04:33,啊啊啊啊啊初三放学每天学校广播里就是这首，回忆啊！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-16 19:18:26,爱情呼叫转移
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-16 07:19:39,轩叔轩叔轩叔，疯狂打电话
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-16 05:46:48,飞儿乐队的飞走人了，就剩下两个儿了，笑死
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-16 02:40:56,不带这样玩的，开局来王炸
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-15 23:33:33,2021年12月15日：王力宏提出离婚申请
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-15 20:59:04,开 始 罚 站
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-15 01:45:03,这一天，人们又想起了被军训支配的恐惧
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-14 23:14:55,《我 很 忙》
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-14 20:24:32,网瘾少年 JJ
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-14 11:24:59,华晨宇:说好的隔音呢
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-13 21:20:02,别忘了这砖还有首《小手拉大手》，一个最甜，一个最痛
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-12 23:15:00,春晚好像唱过
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-12 23:07:49,哼，原来我是奶茶啊
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-12 23:05:15,今天居然还哼了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-12 19:38:15,太好听 这一首 每一次听都会重新爱上
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-12 06:02:27,这首对唱太棒了
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-11 10:00:25,闰土，卧槽
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-11 02:51:06,前方终极核能预警！！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-11 02:49:10,许嵩进入战场并崭露头角
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-09 00:35:47,这mv从头亲到尾
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-08 11:41:40,炸麻了，开局炸到现在
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-07 13:29:33,当年周五快放学在班里唱这个被班主任突然来教室抓住了哈哈哈啊
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-05 22:48:25,开局王炸
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-03 18:24:32,张靓颖唱苦情歌真的一绝
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-03 09:43:54,鬼故事：进度条
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-12-01 22:42:30,这是我喜欢飞儿一首，而且是极具她特色的
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-29 23:17:02,卧槽我的青春！！！！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-29 22:55:14,要知道后面还有青花瓷和字由飞翔，爱情转移
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-29 00:56:31,小时候觉得MV取景地很美
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-27 13:46:43,那时候超爱hebe的发型
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-27 00:30:43,至今我还分不清，到底是记得你讲我忘了吗记得你将我忘了吧
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-26 22:32:46,知道他们的橘子汽水
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-25 18:30:57,“爸，过来听歌！”
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-25 00:08:21,放了手就忘了我
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-24 19:12:13,我以为这个叫再给我两分钟
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-24 17:14:14,当年高中最喜欢宿舍里唱这首……
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-22 17:09:55,突然开大
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-22 17:03:41,记得你叫我王了乐八
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-18 14:42:03,情人总分分合合可是我们却越爱越深
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-18 14:41:54,情人总分分合合可是我们却越爱越深
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-18 14:40:31,这个颜值
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-18 14:39:14,改变小气
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-18 14:38:54,改变自己
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-18 12:49:13,老人与海
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-14 22:50:05,我天！这么早就有了！
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-14 21:47:17,07年全员失恋
2006年华语乐坛“恐怖”到什么地步？当年首首传遍大街，至今仍在播放！,2021-11-14 15:56:34,几秒不见，一跨一年
