video_title,bullet_time,bullet_content
2015年华语乐坛,2021-07-26 09:34:49,我的雷子抱走了
2015年华语乐坛,2021-07-26 09:34:12,嵩爷就是牛逼
2015年华语乐坛,2021-07-26 09:33:25,这个绝绝子，alin最爱的一个
2015年华语乐坛,2021-07-26 09:32:37,爱情废柴
2015年华语乐坛,2021-07-26 09:31:34,林宥嘉超多好听的歌。宝藏男歌手
2015年华语乐坛,2021-07-26 09:27:12,为最好的郭顶打call！
2015年华语乐坛,2021-07-26 09:26:09,借我！民谣女歌手雄起
2015年华语乐坛,2021-07-26 09:23:56,好家伙
2015年华语乐坛,2021-07-26 09:19:50,我的天民谣最帅的男人陈鸿宇hhh帅哥
2015年华语乐坛,2021-07-26 09:18:51,爱你雷子
2015年华语乐坛,2021-07-26 09:18:39,雷子宝贝由我守护
2015年华语乐坛,2021-07-26 09:18:03,吓我一跳我嵩爷
2015年华语乐坛,2021-07-26 09:16:36,hhh果然
2015年华语乐坛,2021-07-26 09:14:50,玉美人
2015年华语乐坛,2021-07-25 00:25:27,完整故事的歌还得是《拆东墙》
2015年华语乐坛,2021-07-23 20:49:11,高三班主任定的班歌
2015年华语乐坛,2021-07-23 19:23:32,刚雅俗共赏就来了个俗的
2015年华语乐坛,2021-07-23 19:17:15,宝藏歌手
2015年华语乐坛,2021-07-22 23:42:04,开始上大学！杰伦yyds
2015年华语乐坛,2021-07-22 10:29:43,终于有一首正常的歌了
2015年华语乐坛,2021-07-22 00:42:36,姿妈我爱你，希望22年你办演唱会
2015年华语乐坛,2021-07-19 21:39:56,歌词文山写不了，所以只能杰伦上了
2015年华语乐坛,2021-07-18 15:13:08,唉，对我们拥有过世纪初乐坛的人来说，坚持到这是时候撤退了
2015年华语乐坛,2021-07-18 15:12:24,唉，对我们拥有过世纪初乐坛的人来说，到这是时候撤退了
2015年华语乐坛,2021-07-18 15:05:44,韶涵姐姐回来了！
2015年华语乐坛,2021-07-18 15:05:10,我国际张牌面！
2015年华语乐坛,2021-07-18 15:04:53,唉，虽然经典不复，但就冲着这三位，吹吧
2015年华语乐坛,2021-07-18 14:55:14,这首歌太特么爆好听！
2015年华语乐坛,2021-07-18 14:54:02,才华无限
2015年华语乐坛,2021-07-18 14:52:36,这一部电影的ost都是神曲
2015年华语乐坛,2021-07-18 14:52:06,菲姐简直是OST王者。。。。
2015年华语乐坛,2021-07-16 23:46:35,16年《龙之谷》第二部上映，这首歌是主题曲
2015年华语乐坛,2021-07-15 00:52:24,jj并没有下坡路 伟大的渺小下一年
2015年华语乐坛,2021-07-14 20:16:11,太强了太强了，张韶涵还在
2015年华语乐坛,2021-07-13 00:28:21,这个声线，真的绝了
2015年华语乐坛,2021-07-11 13:37:48,这一年我失恋了
2015年华语乐坛,2021-07-07 11:22:10,高进真的鬼才
2015年华语乐坛,2021-07-04 18:30:42,原来日常已经是16年的了
2015年华语乐坛,2021-07-03 23:51:05,郭顶给薛之谦写过不少歌曲
2015年华语乐坛,2021-07-01 13:10:16,一大堆没火的歌就因为唱的人都放上来了
2015年华语乐坛,2021-06-28 22:48:35,旋转跳跃
2015年华语乐坛,2021-06-27 20:55:05,感动！周深唱得超好！
2015年华语乐坛,2021-06-23 05:00:23,这个是《言叶之庭》
2015年华语乐坛,2021-06-22 00:09:09,水星记的MV也很神仙
2015年华语乐坛,2021-06-07 16:35:49,高进！！！！！！
2015年华语乐坛,2021-06-07 16:21:35,高进！！！！！！
2015年华语乐坛,2021-06-05 23:42:52,居然五年了！！！！
2015年华语乐坛,2021-06-03 21:28:43,越来越盲区了
2015年华语乐坛,2021-06-01 04:13:21,民谣越来越多了，算是文艺复兴吗
2015年华语乐坛,2021-06-01 04:07:15,这歌词是写给歌迷的
2015年华语乐坛,2021-05-26 00:14:32,维密维密
2015年华语乐坛,2021-05-24 22:04:38,神仙打架
2015年华语乐坛,2021-05-23 13:31:30,民谣民谣
2015年华语乐坛,2021-05-12 04:00:54,雅俗共赏！！！！！！
2015年华语乐坛,2021-05-04 23:37:45,在座各位每人一打百威，赵公子买单
2015年华语乐坛,2021-05-03 13:17:19,还尽力缩小 挽尊方式独特
2015年华语乐坛,2021-04-28 10:09:08,三巨头
2015年华语乐坛,2021-04-23 21:45:51,水星记好评
2015年华语乐坛,2021-04-13 15:21:00,你出现在我生命
2015年华语乐坛,2021-04-12 19:33:01,啊啊啊啊啊，这首流泪TAT
2015年华语乐坛,2021-04-11 21:51:13,这歌听了泪目，周深真的好听
2015年华语乐坛,2021-04-10 22:20:06,《精灵王座》
2015年华语乐坛,2021-04-09 07:24:36,啊这…没有对比就没有伤害
2015年华语乐坛,2021-04-01 21:51:42,!!!!!!!!!任田欣 还记得在成都的街头唱成都的时候吗！成都当初只有live版！！！
2015年华语乐坛,2021-03-30 12:47:23,夫妻双双把家还
2015年华语乐坛,2021-03-24 02:15:23,你是我未曾拥有无法捕捉的亲昵，我却有你的吻你的魂你的心
2015年华语乐坛,2021-03-24 02:06:26,老公杀疯了
2015年华语乐坛,2021-03-24 02:03:05,永不过时的小光年!
2015年华语乐坛,2021-03-22 05:35:40,汪聪明地往影视ost发展，也是一种出路
2015年华语乐坛,2021-03-09 03:34:33,飞行器神专
2015年华语乐坛,2021-03-06 10:35:38,歌词唱得挺清楚啊，谁听不清？！
2015年华语乐坛,2021-03-03 01:06:33,一路听下来，到了2016年，终于有歌听了
2015年华语乐坛,2021-02-24 20:52:21,你渴望的离开
2015年华语乐坛,2021-02-24 00:26:14,鞭尸张嘉佳的你看下导演是谁？不是张一白能请到天后唱片尾？
2015年华语乐坛,2021-02-16 07:56:09,拳头：你们都写了个啥，看我自己写的。
2015年华语乐坛,2021-02-13 16:31:00,这声音爱死了，真绝了
2015年华语乐坛,2021-02-12 19:51:34,为我的第二故乡成都打个call
2015年华语乐坛,2021-02-12 06:32:25,司机:这年轻人没素质下车了还不关门
2015年华语乐坛,2021-02-09 20:37:49,是听完这首就可以走了那种吗
2015年华语乐坛,2021-02-03 16:30:03,光年之外~~~爱了
2015年华语乐坛,2021-02-03 15:21:27,最佳歌手许嵩
2015年华语乐坛,2021-02-03 15:20:37,你就是最佳歌手
2015年华语乐坛,2021-02-03 15:14:00,干净的杰哥。太棒啦。吹爆
2015年华语乐坛,2021-02-03 15:09:22,可以的许飞加油
2015年华语乐坛,2021-02-03 15:06:08,新生代的一面旗帜
2015年华语乐坛,2021-02-02 18:13:47,春风十里不如你，不等风来只等你
2015年华语乐坛,2021-02-02 18:09:50,这才是真正的歌手，前面那个算啥
2015年华语乐坛,2021-02-02 18:06:45,我的QQ网各现在还是“理想三旬”，好几年了真的喜欢这歌
2015年华语乐坛,2021-01-30 02:49:57,光年之外超牛批
2015年华语乐坛,2021-01-27 00:25:05,薛之谦传唱度真的蛮高
2015年华语乐坛,2021-01-27 00:13:28,老林一直在
2015年华语乐坛,2021-01-27 00:11:06,邓紫棋绝了
2015年华语乐坛,2021-01-23 00:43:10,旋转跳跃你闭着眼
2015年华语乐坛,2021-01-21 23:14:09,因为MV喜欢上。
2015年华语乐坛,2021-01-20 23:55:42,同燕归巢
2015年华语乐坛,2021-01-20 23:53:24,已分享至 相亲相爱一家人
2015年华语乐坛,2021-01-19 18:39:40,孙燕姿孙燕姿孙燕姿
2015年华语乐坛,2021-01-18 17:19:35,给小阿姨打
2015年华语乐坛,2021-01-12 20:41:09,这首当年花两块钱买的哈哈哈哈
2015年华语乐坛,2021-01-08 01:46:16,那年在虾米上循环了一年
2015年华语乐坛,2021-01-04 16:19:24,姿妈！！！！！！！！！！
2015年华语乐坛,2020-12-19 23:38:56,旋律很好的
2015年华语乐坛,2020-12-19 03:30:36,前面的等我我也在等夜空中最亮的星
2015年华语乐坛,2020-12-17 13:39:01,007重新连接
2015年华语乐坛,2020-12-16 09:30:05,民谣双杀
2015年华语乐坛,2020-12-11 09:03:10,画风突变
2015年华语乐坛,2020-12-11 08:45:21,很好，我选珠江
2015年华语乐坛,2020-12-02 01:18:14,林俊杰稳定输出
2015年华语乐坛,2020-12-01 14:15:52,我和爸爸的老照片在这个mv里
2015年华语乐坛,2020-11-23 01:42:32,开口就是老网瘾少年了
2015年华语乐坛,2020-11-20 15:34:57,刺猬刺猬！！！！！！！
2015年华语乐坛,2020-11-19 11:12:59,这歌我四月份就听到了啊
2015年华语乐坛,2020-11-13 03:42:35,维密绝了
2015年华语乐坛,2020-11-04 12:39:45,以为出了十几年了
2015年华语乐坛,2020-11-02 22:19:39,燕姿这首真的好听
2015年华语乐坛,2020-10-24 14:09:31,许嵩后期的歌都比较剑走偏锋，但是我还是最喜欢苏格拉底
2015年华语乐坛,2020-10-24 14:06:01,看来邓紫棋确实是新生代中的天后
2015年华语乐坛,2020-10-24 14:04:48,那些年乐坛没啥流量，歌曲都是好听然后传唱
2015年华语乐坛,2020-10-24 14:02:06,学爷爷蹦蹦跳跳永远不会老
2015年华语乐坛,2020-10-24 13:55:42,这首歌一点都不好听，上榜原因可能是游戏元素
2015年华语乐坛,2020-10-24 13:54:14,jj也走下坡路了
2015年华语乐坛,2020-10-24 03:03:04,我都没反应过来这首歌
2015年华语乐坛,2020-10-21 07:56:44,这位老姐姐还在啊
2015年华语乐坛,2020-10-21 07:48:45,内地一哥还是有输出
2015年华语乐坛,2020-10-15 18:51:41,请好编剧的钱全拿来做歌了
2015年华语乐坛,2020-10-11 04:15:49,开场炸出天际
2015年华语乐坛,2020-09-25 01:58:32,杰伦结婚后mv里只剩下了老爷们儿哈哈哈哈
2015年华语乐坛,2020-09-16 09:40:35,老许最佳歌手
2015年华语乐坛,2020-09-11 19:27:07,最佳歌手！！！！
2015年华语乐坛,2020-09-11 19:26:27,雅俗共赏排面！！！！
2015年华语乐坛,2020-09-10 19:29:46,父亲写的散文诗
2015年华语乐坛,2020-09-09 12:55:24,當年花了一個星期背這首rap哈哈哈哈哈
2015年华语乐坛,2020-09-09 12:54:11,老薛巔峰
2015年华语乐坛,2020-09-08 23:56:26,时间不知不觉来到了2016
2015年华语乐坛,2020-09-07 23:57:51,听了这首歌，特意去了成都
2015年华语乐坛,2020-09-07 23:57:27,听完这首歌，特意去了成都
2015年华语乐坛,2020-09-07 17:01:24,把这首歌在演唱会安排下！！1
2015年华语乐坛,2020-09-06 08:28:28,曾经单曲循环！！！！！
2015年华语乐坛,2020-08-31 15:27:37,三巨头
2015年华语乐坛,2020-08-30 17:54:40,从你全世界路过真的好多好歌
2015年华语乐坛,2020-08-30 01:29:31,抛开歌手本人，歌还是好听的
2015年华语乐坛,2020-08-29 01:26:38,十年许嵩，雅俗共赏
2015年华语乐坛,2020-08-28 14:39:50,这一年我被河图拐跑了
2015年华语乐坛,2020-08-25 18:36:56,苏音唯美，爱泷不悔
2015年华语乐坛,2020-08-25 18:36:34,苏音唯美，爱泷不悔
2015年华语乐坛,2020-08-24 13:38:59,《声之形》
2015年华语乐坛,2020-08-24 00:08:21,从此老林开始鸽专辑，小十四快成哪吒了
2015年华语乐坛,2020-08-24 00:03:11,老林开始鸽专辑的一年
2015年华语乐坛,2020-08-23 13:22:46,这首绝对比前面的几首高水准多了
2015年华语乐坛,2020-08-17 21:28:57,那个女人来了
2015年华语乐坛,2020-08-14 21:25:08,老林这一年就发了一首单曲
2015年华语乐坛,2020-08-07 04:00:45,水星记！！
2015年华语乐坛,2020-07-25 21:54:23,核能预警
2015年华语乐坛,2020-07-09 00:59:50,哈哈哈哈  这电影和这歌绝了
2015年华语乐坛,2020-07-07 02:48:04,山高从不缺席
2015年华语乐坛,2020-07-02 18:43:03,上乐队的夏天被其他人批的
2015年华语乐坛,2020-07-02 15:20:38,有夜空中最亮的星吧
2015年华语乐坛,2020-07-01 17:01:51,欢迎来到沃斯卡娅工业区 请选择你的英雄
2015年华语乐坛,2020-06-30 21:35:11,。。发行时间竟然是我生日
2015年华语乐坛,2020-06-28 21:00:29,孙燕姿的音色真是太有辨识力了
2015年华语乐坛,2020-06-28 00:25:56,因为热爱，所以联盟！
2015年华语乐坛,2020-06-23 13:47:08,贝微微来了
2015年华语乐坛,2020-06-21 01:49:32,汪苏泷汪苏泷苏音唯美爱泷不悔
2015年华语乐坛,2020-06-16 20:35:28,真的好爱这个
2015年华语乐坛,2020-06-16 14:44:37,这首歌救了多少自卑的人
2015年华语乐坛,2020-06-12 22:31:03,爸爸妈妈给我的不少不多
2015年华语乐坛,2020-06-12 22:30:48,爸爸妈妈给我的不少不多
2015年华语乐坛,2020-06-12 20:00:13,对对对 英文版
2015年华语乐坛,2020-06-12 14:04:52,大鱼海棠双杀
2015年华语乐坛,2020-06-11 14:25:44,最佳歌手的头衔
2015年华语乐坛,2020-06-10 23:45:19,父亲的散文诗
2015年华语乐坛,2020-06-06 20:44:09,张杰勇敢飞，星星永相随！
2015年华语乐坛,2020-06-04 00:19:41,水星记太好听了，，爱
2015年华语乐坛,2020-06-03 00:32:41,还以为很老了
2015年华语乐坛,2020-06-03 00:32:34,春风十里
2015年华语乐坛,2020-06-02 16:10:08,这个MV里由高圆圆！！！！！！
2015年华语乐坛,2020-06-01 22:40:23,大家看到不喜欢的歌曲or歌手跳过就好了 不要吵架 好好听歌
2015年华语乐坛,2020-05-29 17:16:23,唯一追的偶像剧，好甜的歌
2015年华语乐坛,2020-05-24 18:45:14,最佳歌手
2015年华语乐坛,2020-05-23 23:25:01,还是原来的这些打手
2015年华语乐坛,2020-05-23 08:54:59,任姐唱歌演戏都牛逼
2015年华语乐坛,2020-05-22 05:21:41,一步一个脚印，做大做强，再创辉煌！
2015年华语乐坛,2020-05-21 11:54:56,艾欧尼亚，昂扬不灭！
2015年华语乐坛,2020-05-21 09:03:02,刘珂矣的古风是真的有一种古朴的美，也很大气
2015年华语乐坛,2020-05-20 18:43:50,看来没人能欣赏土耳其冰淇淋啊当时
2015年华语乐坛,2020-05-20 18:34:01,我在等一首土耳其冰淇淋
2015年华语乐坛,2020-05-20 02:04:40,十年许嵩 雅俗共赏
2015年华语乐坛,2020-05-19 20:47:21,维密唱的那首啊啊啊啊啊
2015年华语乐坛,2020-05-19 01:36:44,每一分每一秒每个表情
2015年华语乐坛,2020-05-18 20:46:13,杰伦二杀
2015年华语乐坛,2020-05-18 17:55:58,驴得水真的好看有深意
2015年华语乐坛,2020-05-18 17:50:41,这时候我以为是女生唱的
2015年华语乐坛,2020-05-18 00:56:32,感觉听这首歌时似乎还在昨天，转眼几年过去了
2015年华语乐坛,2020-05-17 19:55:07,这两年才大火
2015年华语乐坛,2020-05-16 23:47:17,从这年我开始追英文歌
2015年华语乐坛,2020-05-15 12:35:51,那年最喜欢一首
2015年华语乐坛,2020-05-14 00:54:38,哦哦哦！！！水星记
2015年华语乐坛,2020-05-07 07:37:11,自古烂片出神曲
2015年华语乐坛,2020-05-07 07:34:25,天后正值当打之年
2015年华语乐坛,2020-05-07 07:31:08,李荣浩接班乐坛，别和我提什么hcy
2015年华语乐坛,2020-05-07 07:28:56,三巨头继续输出
2015年华语乐坛,2020-05-07 07:17:38,超爱这首歌和这部电影，和初恋一起看的
2015年华语乐坛,2020-05-07 07:16:10,这一年质量很高
2015年华语乐坛,2020-05-06 06:10:52,夫妻档
2015年华语乐坛,2020-04-24 19:39:53,春风十里
2015年华语乐坛,2020-04-22 09:04:08,全面沦陷！！！！！！！！
2015年华语乐坛,2020-04-22 04:59:14,超喜欢这首歌
2015年华语乐坛,2020-04-22 04:57:30,2020年春晚
2015年华语乐坛,2020-04-21 21:57:23,从此后从人生重新定义
2015年华语乐坛,2020-04-20 09:23:48,虽然我儿子在这一年出生了，但我还是喜欢那些老一辈的歌
2015年华语乐坛,2020-04-18 23:01:07,小松菜奈！！！天啊
2015年华语乐坛,2020-04-17 22:55:24,姿妈，泪目
2015年华语乐坛,2020-04-16 13:25:03,这个超棒
2015年华语乐坛,2020-04-15 21:39:26,现在的心静终于能好好的感受民谣了
2015年华语乐坛,2020-04-15 21:35:07,高进只有一个，那就是赌神，难怪他很难大火
2015年华语乐坛,2020-04-12 21:15:04,告白气球这么火我真的没想到 我觉得我很忙之后的专辑就都在走下坡路
2015年华语乐坛,2020-04-09 16:22:08,陈奕迅陈奕迅
2015年华语乐坛,2020-04-09 16:22:03,这首歌真的强推，超好听
2015年华语乐坛,2020-04-09 16:21:08,陈奕迅陈奕迅
