video_title,bullet_time,bullet_content
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-18 12:41:05,爱的就是你，哇哈哈纯净水
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-18 15:16:11,唱跳歌手张学友！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-16 23:00:09,98和95真是神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-11-20 13:10:33,神仙组合
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-11-20 13:04:43,雨蝶来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-11-11 21:56:13,二哥必须排面！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-10-02 23:35:44,啊啊啊啊啊啊！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-09-26 23:12:34,啊啊啊啊啊啊亚洲最帅谢霆锋
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-08-21 17:26:36,好像是JYP的歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-08-15 16:25:28,最爱一天一万年
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-08-07 16:09:38,我被炸晕了！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-08-07 16:05:53,开局王炸
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-07-25 18:27:07,小刚写的陈慧琳唱的然后小刚又自己唱的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-07-20 00:49:57,二哥出道
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-07-10 23:35:11,梦才会真一点
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-07-04 15:13:56,琳姐真美
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-28 16:37:11,小时候听过，觉得好土233
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-27 01:28:35,小刚的歌啊！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-23 21:25:57,张惠妹早年感觉是派对歌风格，直到遇到张雨生
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-14 03:41:53,啊啊啊这个必须出来了，小时候最爱这首！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-09 13:46:38,情歌巨人游鴻明！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-09 13:45:48,頭髮亂了！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-09 13:44:30,猛男必唱嗎哈哈
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-09 13:29:02,你的滴達神曲上線了！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-05-17 09:55:54,神父一定很喜欢这首歌曲 
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-04-26 21:26:19,原唱：小刚
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-04-23 05:37:57,原唱就是陈慧琳，小刚写的后来拿回来自己唱了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-03-04 10:30:15,我的初一时光回来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-02-27 19:52:10,莫文蔚真的是越看越好看
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-02-13 15:30:37,这真的是上到99，下到刚会走都会的歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-02-04 13:32:54,!!!!!!!laile laile 来了来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-01-30 02:54:30,神仙的一年
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-12-10 02:16:22,这MV有点牛，很超前啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-11-21 17:07:24,恭迎那天后
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-10-10 21:01:42,铃声
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-09-22 22:52:45,猛一看好像周蕙
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-09-22 22:52:09,神曲 另一版沙漠寂寞也好听
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-09-22 22:49:56,有时候有时候 我会选择榴莲不放手
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-09-17 23:57:58,啊！！！啊！！！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-09-06 13:34:31,这敢想是上个世纪的歌，太超前了！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-08-30 23:15:47,哈哈哈哈岳掌门同好
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-08-28 20:36:53,情歌王子只有张信哲
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-08-25 15:07:39,這首真的難唱阿!!!!
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-08-25 15:02:58,今天是七夕聽這首歌真的扎心了!!!!!
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-08-25 15:02:05,到現在你還會唱的dididi來了!!!!!!
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-31 13:58:31,我听了这么多年的歌都是小一出的？？！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-23 18:33:52,啊啊啊啊啊啊啊啊？！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-06 21:31:11,很好听的，小刚的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-30 21:07:11,全是神仙
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-26 19:43:52,我爱仁爱堂那场
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-26 19:42:10,酷炫拽帅
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-14 01:03:11,神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-26 18:34:33,好惨哈哈哈哈
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-25 02:14:03,二哥的歌真的听不腻！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-25 02:11:38,我心中永远的小魔女！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-25 02:10:18,听到这歌就想起当年小学时候晚上出去high的感觉，那年代真的好纯真啊！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-25 02:06:43,真就一直炸一直炸！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-28 17:26:03,磊哥以前挺帅的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-23 18:54:29,永远的天后！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-20 19:37:46,听~海哭的声音~
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-14 15:33:35,宇哥两杀！！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-14 15:31:01,宇哥太帅了啊啊啊啊啊啊啊爱他一辈子！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-29 16:13:41,我也会~2333
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-29 15:34:43,开场王炸
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-27 12:01:46,nono！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-27 05:19:02,入坑曲
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-25 11:14:04,啊啊啊啊啊啊啊最喜欢的一首！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-18 21:09:55,歌手总决赛上直接听哭了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-18 06:45:32,钢牙妹!
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-17 20:32:07,神级对唱情歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-06 13:28:17,王菲也是神仙颜值
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-06 00:35:38,KTV合唱曲目
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-05 23:16:16,主要那时候大神太多，不像现在都是流量小生
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-05 11:29:52,徐怀钰上线
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-05 11:26:37,小刚的哥
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-04 15:09:17,我哭了，时代的眼泪
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-29 19:55:28,我的青春记忆！！！！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-28 18:12:21,真的神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-21 16:02:02,同桌当年特喜欢这首歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-19 18:02:15,哇，超喜欢这首
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-14 21:17:40,为徐怀钰打电话，初中最喜欢的歌手
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-26 10:22:22,这个词真的卧槽哈哈哈
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-24 23:49:03,哈哈哈好直白的歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-18 21:19:20,我的华来啦！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-14 20:58:42,王菲最好的时期
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-10 16:14:38,歌词现在居然感觉被冒犯到哈哈
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-10 01:10:02,天呐，都过去22年了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-10 01:08:00,天呐，22年过去了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-07 02:17:51,教数学那个哈哈哈哈哈哈哈哈
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-30 21:03:34,我在music radio上听到的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-26 20:43:30,神啊！也救救我吧！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-25 15:36:14,神仙打架啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-24 00:06:58,啥？我记得这是小刚的歌啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-17 23:11:30,娃哈哈 是在想什么！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-15 00:21:59,我98年的，高中全班唱歌（一周有一节课用来唱歌），还经常点这个
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-11 19:27:08,神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-11 19:08:17,卧槽啊啊啊啊啊啊啊啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-10 17:15:50,啊啊啊啊啊啊，我大哥成名曲出来了！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-10 13:57:11,所以我的记忆一直停留在那一年？
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-10 13:56:44,所以……我的记忆一直停在那一年？？？
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-09 21:53:07,星际争霸 丢原子弹必放此歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-08 23:45:01,黎明太帅了！！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-08 20:50:24,奶茶神曲！！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-06 21:16:46,我爱黎明！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-06 01:38:01,我曹太帅了 我要弯了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-06 01:31:56,哈哈哈 歌词莫名笑岔气 明明很伤感
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-06 00:27:52,当年我还在打魂斗罗
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-04 01:17:47,mv真的超像内田姐姐
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-04 00:44:26,氧气！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-03 01:50:17,神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-02 13:22:33,张学友张学友我爱你
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-01 23:13:17,王力宏这歌居然是98的，我可是07还是08听的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-30 11:02:25,神仙编曲！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-30 10:57:29,我心里最帅的男人
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-29 20:30:15,现在单身的我听完哭出来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-26 19:39:01,大仙来了！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-25 15:37:20,开场王炸
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-25 11:14:10,力宏太帅了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-24 15:28:41,开天王炸！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-21 11:16:28,98年就神仙打架了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-20 16:10:50,张宇声音真的好霸气
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-19 23:11:50,今年是真的神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-17 22:30:04,小刚写的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-16 08:11:35,神仙打架
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-16 04:22:10,哇  这个歌曲GIGI最好听的一首
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-16 04:21:19,林志炫最爱的歌没之一，入坑曲
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-16 04:20:38,奶茶这个时候出道的，怀念啊，当时才小学
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-16 04:19:35,神曲啊，KTV必点情歌对唱之一
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-14 17:15:15,前方核能请注意！！！！！！！！！！！！！！！！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-14 12:10:18,开局王炸
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-14 00:32:39,很爱很爱你！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-11 19:10:31,当年的张宇还在唱歌，现在的张宇却在教数学
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-11 07:12:42,哇 这年全是我喜欢的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-10 14:18:29,我王！！！你币有了！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-10 13:56:33,那年你七岁的别走！我下一年才出生，每一首我都会唱
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-10 00:34:41,氧气我记得有两个版本而且都好听
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-28 20:05:06,乍一看看成了王迅
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-16 08:26:20,嗷嗷嗷嗷哦啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-16 08:25:44,半空气半声音jyp！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-04-01 16:28:54,电音黎准备出道
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-30 19:04:35,救命DNA动了。。
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 22:18:21,我的青春过去了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 21:49:46,云式情歌也是首首经典
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-16 20:45:44,我爱黎明我爱黎明
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-15 14:25:25,小刚都很好听
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-03 17:57:37,徐怀钰也是可惜
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 20:11:50,正好范晓萱转型了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-18 22:01:19,双刀火鸡腕力惊人
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-17 01:02:23,娃哈哈矿泉水
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-16 18:46:58,我爱黎明我爱黎明
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-18 15:15:47,头发乱了！叼打饿狼传说
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-05 03:30:18,芸式唱腔
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-11-13 19:47:38,一首心太软霸榜2年。。。。哈哈
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-10-28 00:19:59,矿泉水天王
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-09-23 23:07:33,猛男之歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-07-07 06:20:18,黄老师可是张雨生的铁杆粉丝啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-28 16:41:37,黎明96年就玩电音了，都是原创好吗！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-06-09 13:47:27,越吻越傷心！！！
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-02-01 17:10:58,年度金曲来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-01-31 21:10:01,劲歌金曲
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-01-30 02:59:16,梦幻联动
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-31 01:47:56,学友哥的离人呢
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-23 18:38:06,利文斯顿
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-07-21 15:08:30,压轴必是相约98
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-24 20:08:37,我万万没想到是磊磊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-10 12:32:48,我爱黎明，我爱黎明，我爱黎明
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-05 18:30:29,娃哈哈矿泉水
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-01 09:36:57,黑涩会美眉唱过风格不一样的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-05-03 19:30:40,新宝岛
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-04-29 00:02:21,梦幻联动
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-28 18:25:50,不是出道曲哦，出道曲是不可能错过你
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-03-25 22:24:09,当年的芸式唱腔
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-19 13:05:05,游鸿明把我炸出来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-13 16:04:23,这个必须出来一下，现在歌单还有
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-02-12 14:58:10,jpy写给自己的。。学友翻唱而已
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-11 11:18:27,我，火油，砸场子
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-12 15:36:01,苏永康成名作
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-12 15:35:24,天王时代
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-08 23:45:25,年年都有张学友
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-07 14:40:01,2哥出道好早
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-05 20:49:38,没有夏洛吗?
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-02 13:22:19,我爱黎明我爱黎明
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-18 21:50:41,JPY写给学友的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-13 03:41:37,好有那个年代的感觉
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-10 15:17:27,这年好强啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-22 21:54:44,~JYP~
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:05:45,LeonLeonLeonLeon
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-02-03 17:59:01,矿泉水之歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-15 00:39:41,哎，纯净偶像塌方了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-20 01:20:47,力宏人设也崩了，步云迪后尘
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-10-26 23:10:42,茄子打职业前
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-09-20 02:19:17,我说我要你快乐——
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-09-14 20:39:30,梅开一度
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-06-26 19:43:22,应该把MV刚开始那段也减上去
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-01-22 19:08:24,黎明粤语歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-31 18:43:28,帅翻帅翻帅翻
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-12-31 18:42:05,我喜欢黎明立麦唱这歌
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2019-11-26 17:45:38,模仿迈克尔开始了吗？
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-07-16 20:36:56,从这年开始，黎明在电音的路上越走越远了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-06-20 15:47:06,转型去玩R&B了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-03-18 15:06:02,啊啊啊啊Leon
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-01-28 15:18:57,2021年末他下线了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-30 11:50:56,谁能想到王力宏会这样
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2021-12-18 18:05:45,电音祖师爷黎明
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2020-10-10 03:42:54,雷颂德要发飙了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-26 11:50:01,-1岁
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-15 22:26:03,风云雄霸天下
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-15 03:51:19,卷起来了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-13 10:54:34,这一年都是和初恋的的回忆，现在的老婆当时8岁，哎
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-06 19:05:30,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-11-05 15:16:39,大家好才是真的话
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-27 21:49:50,哭了。。。是黑白的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-27 14:59:50,老大老大老大爱你
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-27 14:59:36,老大老大老大爱你
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-24 17:13:41,gigi!!!!
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-10-19 17:50:01,姑娘下来吧 工头答应给钱了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-21 22:04:51,这年脍炙人口的歌太多了
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-19 21:27:44,梁咏琪火的时候是靠跟郑伊健搞三角恋火的
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:46:25,乌蝇哥
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:45:53,痛
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:44:48,山鸡
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-13 15:43:56,王靖雯
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:23:21,这首还真的没听过呢。
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:22:25,我只想到纯净水。。。
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:18:37,卧槽，大仙出来了。
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-05 13:17:05,神曲
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-09-03 18:41:21,二杀
【神仙打架】回顾1997年华语乐坛，首首都是神曲！,2022-08-30 01:43:23,大陆当时确实没有这种抄袭成风，遍地巴拉的音乐环境
