video_title,bullet_time,bullet_content
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-15 01:00:53,前方核打击！无关人员请撤退！！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-14 18:01:26,真正的王者要来了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-14 17:55:57,2002年的第一场雪是04年下的
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-12 20:52:53,我疯狂喜欢了好多年的组合啊！！！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-08 02:13:37,我为歌狂？！！当年超级喜欢！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-07 17:31:08,乌龙闯情关
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-07 00:59:04,车底战神转战天桥底
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-07 00:48:02,穿越时空的爱恋，乌龙闯情关，神曲啊。儿时的记忆
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-08-04 18:12:10,刚刚是失恋，这会是失业
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-30 01:31:38,分手前，我当时的女朋友打电话就给我唱这首歌
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-27 09:49:08,热带雨林好像是给刘若英写的
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-26 06:14:28,伤逝yyds
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-25 11:27:52,催债歌曲哈哈哈哈哈哈哈
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-25 08:44:06,穿越时空的爱恋！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-25 01:12:57,我背了20年....
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-24 01:00:13,林宥嘉浴火重生一战成名。。
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-22 20:17:18,五部电视剧的主题曲
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-20 12:50:55,卧槽卧槽卧槽卧槽卧槽卧槽
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-19 01:40:43,周董双杀！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-18 15:48:59,杜神！人帅歌美
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-18 15:34:35,全体起立！按#号设为你的彩铃！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-18 15:31:07,20年过去，我还在循环
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-14 14:10:30,风筝遇上风，贼好听
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-14 14:08:39,这歌绝了，KTV必唱
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-09 02:21:14,乌龙闯情关
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-08 07:46:13,这个时候还是百花齐放，后两年就是杰伦满屏
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-07 00:10:20,大佬又来了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-06 23:56:35,算了，不坐了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-07-02 22:34:15,伤逝
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-06-24 01:17:43,完美启示录呢？
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-06-23 12:05:30,来了来了！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-06-18 20:30:12,麦克风终结者
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-06-13 11:41:20,牛逼王炸出场
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-06-12 09:06:41,白凯南的ella哈哈哈哈哈哈
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-06-06 00:53:00,小微居然是黄品源
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-28 02:47:22,车底战神来了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-26 23:33:53,这是我以前部队的起床号，哈哈
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-25 16:54:31,2002年的第一场雪好像是2004年的吧
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-20 20:15:37,许巍还没火呢 我要火啦！！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-18 22:33:21,终于在车底找到你了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-18 22:30:06,单恋与失恋神曲
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-17 10:31:28,终于明白你已变成回忆
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-12 13:08:35,前方核能
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-08 00:11:41,开始了！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-08 00:05:26,乌龙闯情关
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-08 00:02:16,哈哈哈哈哈腰骨痛既毛走
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-05-07 23:57:00,电脑课的歌
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-04-27 14:13:38,标准结局
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-04-25 11:18:54,傑哥声音太独特
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-04-11 14:39:15,到底是车底还是天桥战神
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-04-04 00:05:24,情随伤而逝，恨随痛而至
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-28 14:13:31,全损画质
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-26 19:15:10,小时候我爸天天一大早放
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-15 17:14:40,打工仔一哥不是在车底就是在天桥下刷漆
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-14 23:29:40,这首才是当年榜一
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-11 12:43:37,李贞贤：疯掉
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-10 19:27:16,13岁那年，暗恋的她元旦晚会唱了这首歌，从此刻骨铭心
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-05 22:24:13,这个当时很火，广告还经常播
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-05 19:59:04,我才刚出生，要是能回到从前该多好啊!
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-04 23:50:35,卧槽，楚天歌把我炸出来了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-04 23:38:15,从这年开始周董长期霸榜
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-04 02:48:33,八度空间
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-04 02:46:30,全体起立！！！！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-04 02:35:49,青春回来了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-03-04 02:31:52,炸了炸了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-27 18:03:28,这个声音真的太有辨识度了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-22 22:39:24,爱你爱到通讯社转载
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-17 23:24:30,全体起立！！！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-16 02:31:10,经典情歌王子
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-07 20:22:55,这首歌我真的太爱太爱了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-07 00:28:51,出生的那年
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-02-02 20:01:02,感觉像在回忆回忆青春
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-31 12:15:30,一年内发了三张专辑，姑奶奶牛壁
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-16 22:18:49,歌名真应景
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-16 22:16:29,有谁会想到书
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-16 22:11:25,忘了你忘了我
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-16 22:10:36,厨子到位了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-10 17:13:07,2021还是很爱听，从小听到大十几年了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-06 12:58:22,这首超喜欢
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2021-01-06 01:50:26,拉开了高中的回忆
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-19 15:57:56,KTV专属！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-19 15:56:30,无敌！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-18 22:05:18,情窦初开的年纪，回不去的青春
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-17 22:26:26,回到过去！！！
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-17 22:21:41,他来了！！！医生
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-17 04:06:47,十七岁那年的雨季
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-15 21:36:08,我去，我当年刚出去打工，怀念
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-13 23:56:39,每次唱到眼发黑
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-06 04:17:59,乌龙闯情关
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-06 04:13:17,作为五米这歌都快忘了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-06 04:11:32,我前女友唱这歌真的有点帅
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-12-06 04:08:58,我开始听歌了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-29 13:06:32,不在车底去天桥下了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-27 17:36:17,已步入巅峰的JAY
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-25 23:28:16,我记得这一年 好多神仙出道
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-22 01:32:07,那场雪04年才下
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-17 12:37:50,哈哈哈车神笑死了
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-16 23:09:06,好家伙 从车底到天桥
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-16 00:29:31,诸神降临
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-13 14:41:35,林俊杰蓄力中
2001年华语乐坛真的开始“井喷”：诸神混战，开始启动！,2020-11-09 21:26:58,啊啊啊半岛铁盒
